"1333369915328303104","GerhardKeller7","RT @meierelias: Politische Realitäten, welche es zu akzeptieren gilt:
1. Die #KVI wurde von der Mehrheit der Stimmbevölkerung angenommen.
2…"
"1333369836190240769","Rund_Um_Die_Uhr","@nadhuberson @zac1967 @JusoSchweiz @SVPch Zum Volkswille gehört das Ständemehr..."
"1333369358219960320","stadi1988","@JusoSchweiz Fakt ist doch, dass ihr das Ständemehr jetzt in Frage stellt, weil ihr zu den Verlierern gehört (wie wir/ich übrigens auch). Wäre es umgekehrt gewesen und ihr hättet vom Ständemehr profitiert, hätte es den Tweet von @RonjaJansen nicht gegeben..."
"1333369142234259458","FurbieMiller","@ivo_fa @ineichen_jonas @MFrauchigerSVP @LeandraColumb @WohlgensingerN Studierst du wirklich Law und Eco? Kann ich mir nicht vorstellen, ansonsten hättest du schonmal was vom Ständerst gehört. 

Und auch die Städte sind Teil der Bevölkerung und beeinflussen so das Ständemehr. Also: Keine Reform nötig. Gibt keinen Grund dazu."
"1333369051985420289","MFrauchigerSVP","@ReneRyhner Klar weiss ich das, nur bezweifle ich persönlich klar, das die Rechten das Ständemehr direkt abschaffen würden nur weil 1x ein abstimmungsergebniss nicht so ist wie gewünscht."
"1333368936033906688","russo_lf","@MarcelColomb Das habe ich nicht dir in den Mund gelegt, da haben wir uns wohl falsch Verstanden. Der Tweet von Jansen impliziert aber, dass das System nicht wirklich demokratisch sei. 
Da haben andere deutlich bessere Wege gefunden, die Kritik zum Ständemehr zu äussern."
"1333368769826197505","MFrauchigerSVP","@ineichen_jonas @ivo_fa @LeandraColumb @WohlgensingerN Nö meine Vermutung.

Aber gerne mal eine Abstimmung darüber😉 wird garantiert am Ständemehr scheitern🤪😘"
"1333368720543129608","FurbieMiller","@ineichen_jonas @MFrauchigerSVP @ivo_fa @LeandraColumb @WohlgensingerN Und wie soll eine solche Reform aussehen? Was du erreichen willst ist offensichtlich eine Schwächung der Minderheiten (kleine Kantone). Passt mMn so gar nicht zur SP. Die Macht der Städte ist auch innerhalb der Kantone riesig. Auch beim Ständemehr."
"1333368589282390018","Adrian11192493","RT @ZStadtfux: Zur #KVI-Debatte von gestern:

In einer Demokratie legitim: Die Diskussion, ob das #Staendemehr noch zeitgemäss ist. 

In ei…"
"1333368296570302465","MFrauchigerSVP","@postcovid_CH 2x in den letzten 172 Jahren! 2x!

Zuletzt 1955 wurde eine VI durch Ständemehr gekippt."
"1333368254295896068","MarcelColomb","@russo_lf Also bitte. Mir so was in den Mund zu legen ist nicht redlich.
Natürlich ist das Ergebnis demokratisch zustande gekommen.

Es ist einfach nicht undemokratisch darüber nachzudenken, ob das Ständemehr wie es jetzt funktioniert noch Zeitgemäs ist."
"1333368024779419648","FurbieMiller","@ineichen_jonas @MFrauchigerSVP @ivo_fa @LeandraColumb @WohlgensingerN Und der Wille der Bevölkerung äussert sich im Kantonsmehr. Und zwar in jedem Kanton für sich isoliert betrachtet. Das ist die Idee des Ständemehrs. Demokratisch problematisch wäre es dann, wenn das Ständemehr nicht notwendig wäre. Damit würde Art. 1 BV verletzt."
"1333367741286322178","ineichen_jonas","@FurbieMiller @MFrauchigerSVP @ivo_fa @LeandraColumb @WohlgensingerN Wie gesagt: Es geht mir nicht zwingend darum das Ständemehr abzuschaffen, sondern nur darum Reformen zu diskutieren."
"1333367536654671875","stebaragiola","""Würde sich herausstellen, dass die Gegner der Initiative speziell in den kleinen Kantonen aktiv waren, um eben ein Ständemehr zu verhindern, dann muss dieses Thema schnellstens auf den politischen Tisch""
Die Schweiz vergibt eine grosse Chance: https://t.co/0JVQk5OmjO via @infosp"
"1333367451707469827","MiaAnaJenni","@BinderMarianne Was soll eigentlich das ganze ""Keine Akzeptanz""- Gerede? Niemand stellt das Abstimmungsresultat in Frage. Die Diskussion ist doch eher, ist das Ständemehr noch zeitgemäss und genug demokratisch oder kann das weg. Eine Demokratie darf sich ja wohl noch weiterentwickeln dürfen."
"1333367383805849606","Rund_Um_Die_Uhr","@FabianMolinaNR @SVPch Der Volkswile ist gegeben... die Verfassung regelt klar, dass dazu ein Ständemehr nötig ist."
"1333366974190116864","1775_1789_1848","Die Diskussionen um das #Ständemehr sind ja irgendwie süss - hat sich eig. schon jemals mal ein Deutschschweizer überlegt, wieso die Romands noch Teil der Schweiz bleiben sollten? Die verlieren ja fast jede Abstimmung - wie sieht's eig. dort mit dem ""Minderheitenschutz"" aus?! 😉"
"1333366742857490432","ineichen_jonas","@FurbieMiller @MFrauchigerSVP @ivo_fa @LeandraColumb @WohlgensingerN Der ""Wille"" eines Kantons bildet sich aus dem aggregierten Willen der Kantonsbevölkerung. Wie gesagt: Vom historischen Gesichtspunkt ist das Ständemehr verständlich. Aus demokratietheoretischen Überlegungen ist es problematisch."
"1333366413701083137","barbaraTschirre","RT @IngridZenger: Es ist ein gesellschaftlicher Wertewandel im Gange, den auch das Ständemehr nicht wird stoppen können. 
@RepublikMagazin…"
"1333365969352318976","seuri227","@ThomasBoss_ZH @calcaneus38 @meyer_mattea @konzern_vi Die Initiative ist  am Ständemehr gescheitert.
Ich anerkenne das Volkswehr, es ist aber nicht genug.

Es ist er Minderheitenschutz. Er ist sehr wichtig."
"1333365928755662848","Parkettpolitur","RT @closereading: Wenn #Ständemehr #Minderheitenschutz ist, wo bleibt das Geschlechtermehr? Migrationshintergrundmehr? Altersmehr? Beschäft…"
"1333365708118495234","MiaAnaJenni","RT @JusoSchweiz: Das #Staendemehr ist seit 147 Jahren undemokratisch. Den Entscheid von gestern sollten wir als Moment nutzen, um es endlic…"
"1333365666448093185","shatupdave","RT @Sevigrob: Die #kovi zeigt, dass alle Ostschweizerinnen und Ostschweizer, die nach #Zuerich gezogen sind, sich als Wochenaufenthalter an…"
"1333365156118728710","fabiohasler_","@tondeurconsult @adfichter Das Ständemehr schützt eben nicht die Bevölkerung dieser Kantone direkt, sondern den Zusammenhalt des föderalen Bundesstaates. Eine Anpassung des Ständemehrs an die Bevölkerung ist einfach Volksmehr light und widerspricht dem Zusammenhaltsgedanken des Staatsgebildes."
"1333364703075110912","nikbern","RT @claudelongchamp: #Ständemehr
Bevor die Diskussion zum Ständemehr in der maximalen Polarisierung endet:  Es gibt zahlreiche Modelle für…"
"1333364696725020674","MavrisGiannis","RT @swissinfo_de: Ist das Ständemehr noch zeitgemäss? Nein, sagt der Politologe @StojanovicNenad. Warum er dennoch nicht mit einer Änderung…"
"1333364606824288257","MarCopter","RT @RonjaJansen: Das Ständemehr gehört auf den Müllhaufen der Geschichte. #KVI #abst20"
"1333364582937714690","fabiohasler_","@JusoSchweiz @ChStampfli Die besondere Betroffenheit entsteht durch den föderalen Aufbau der Schweiz. Das Ständemehr schützt nicht die konservative Einstellung in der Demokratie, sondern die Minderheit der ländlichen Kantone im föderalen Bundesstaat. Zwei verschiedene Ebenen."
"1333363471275188224","KippenbergJ","Mehrheit der Stimmberechtigten für mehr Konzernverantwortung, Ständemehr verpasst https://t.co/olZW2PUSTO"
"1333363465121976320","stefanschaetti","Für ⁦@RonjaJansen⁩-+#LINKE?
Leben demzufolge -in den ROSA MARKIERTEN KANTONEN&gt;
bloss #MUOTATHALER!?
Ich finde:
Das ist eine Frechheit! 
Und:

DAS #STÄNDEMEHR, ist genau deswegen WICHTIG - weil nicht bloss Städte dann, zum SIEGEN reichen- die PRO 1-er #Initiative
stimmten!
: https://t.co/IApjaZzYwo"
"1333363450458894336","closereading","@do_gross Ständemehr ist gerrymandering."
"1333363327146323968","WatchAbroad","RT @ZStadtfux: Zur #KVI-Debatte von gestern:

In einer Demokratie legitim: Die Diskussion, ob das #Staendemehr noch zeitgemäss ist. 

In ei…"
"1333363114595782659","BeatrixR","@srfnews @michellebeyeler Solange es nur 100000 Unterschriften braucht für das Zustandekommen einer Initiative, solange braucht es das Ständemehr."
"1333362927764639747","BurriBurn","RT @IPWunibern: Wenn die Völker das Volk ausbremst –
Droht der #KVI/#UVI selbiges Schicksal?

Seit 1848 sind insgesamt neun Verfassungsände…"
"1333362701955960835","swissinfo_de","Ist das Ständemehr noch zeitgemäss? Nein, sagt der Politologe @StojanovicNenad. Warum er dennoch nicht mit einer Änderung rechnet, erklärt er im Interview. #KVI #abst20 #Abst2020 #chvote https://t.co/kAmbJelVWG"
"1333362510913806337","russo_lf","@MarcelColomb Angriff auf die Legitimation und Implizierung, dass es wegen dem Ständemehr kein demokratisches Ergebnis sei? Man entschuldige mir, wenn ich doch Parallelen zu Trump sehe.

Dann müssen wir aber über den Aufbau des Ständemehrs und der Schweiz als Bund diskutieren, aber sicher"
"1333362453644709890","mym_ch","RT @srfnews: Braucht es das #Ständemehr noch @michellebeyeler? https://t.co/Ttg3iMJmpS"
"1333361904656535561","UlrichEGut","@claudelongchamp @seanstmllr @NeuhausC @RonjaJansen https://t.co/2pfJ6Pcchs"
"1333361859563560961","srfnews","Braucht es das #Ständemehr noch @michellebeyeler? https://t.co/Ttg3iMJmpS"
"1333361806690095108","hrsuit","RT @19Titus72: Laut der Linke soll das Ständemehr abgeschafft werden... 

Die Arroganz der Linken kennt keine Grenzen... https://t.co/MR4G2…"
"1333361779209101312","UlrichEGut","@NeuhausC https://t.co/2pfJ6Pcchs"
"1333361775459393536","janis_wirth","@JoelThuering @RonjaJansen Bei einer nationalen Abstimmung können alle stimmeberechtigten Schweizer eine Stimme abgeben. Ich verstehe nicht warum dabei mit dem Ständemehr die Kantone einbezogen werden müssen respektive warum man nicht hinnehmen kann, dass zb. Appenzell schlichtweg weniger Einfluss hat."
"1333361757365166081","hrsuit","RT @NievergeltPeter: Ständemehr, die Grünen u Jungsozis wollen das Ständemehr abschaffen. Mit einer Iniative? Da lachen sogar die Hühner"
"1333361733734453254","closereading","Wenn #Ständemehr #Minderheitenschutz ist, wo bleibt das Geschlechtermehr? Migrationshintergrundmehr? Altersmehr? Beschäftigungsverhältnismehr? Händigkeitsmehr for all I care? Ständemehr geradezu schmerzhaft willkürliches #gerrymandering à la 🇨🇭🇨🇭. #demokratie"
"1333361637802258432","Sevigrob","Die #kovi zeigt, dass alle Ostschweizerinnen und Ostschweizer, die nach #Zuerich gezogen sind, sich als Wochenaufenthalter anmelden müssen. Nur so scheint ein #Staendemehr in Zukunft möglich. Sorry, und schönes Wochenende in Bütschwil oder wo auch immer."
"1333361628579028992","AntoniBragadino","RT @labournet_de: #Konzernverantwortungsinitiative in der #Schweiz: Knappe Mehrheit der Abstimmenden für die Verantwortung der Konzerne, ab…"
"1333361557707878400","srfnews","Auch nach dem Scheitern der Konzernverantwortungs-Initiative am #Ständemehr ist Rudolf Strahm überzeugt: Das Thema wird die Schweiz weiter beschäftigen. #abst20 #kovi https://t.co/sKSYxar86y"
"1333361342108020736","hilariouserious","RT @gianbrun: Sind jene, welche immer mehr Minderheitenschutz fordern eigentlich die Gleichen, welche nun den Minderheitenschutz namens Stä…"
"1333361267713732608","thomasreiss","Oder @DBinswanger :""Es ist ein gesellschaftlicher Werte­wandel im Gange, den auch das Ständemehr nicht wird stoppen können. Das ist die Botschaft dieser Abstimmung. Wir sollten sie hören!"" #KVI #abst20 
https://t.co/xjonHNY2Gq"
"1333360811574759426","MichaelSchraner","@RonjaJansen Unsere Geschichte als Müllhaufen zu bezeichnen, ist nicht schön. Aber vielleicht gehört das Ständemehr auf dem Müllhaufen 😉"
"1333360659921334276","Kilian_Baumann","RT @GrueneCH: «Die Konzern­initiative scheitert am Ständemehr. Aber ihre Gegner haben nicht gewonnen. Es ist ein gesellschaftlicher Werte­w…"
"1333360235659079681","rolnam","Aws Ürner bini natirli firs #Staendemehr"
"1333359720271392768","YvonneLberger","RT @meierelias: Politische Realitäten, welche es zu akzeptieren gilt:
1. Die #KVI wurde von der Mehrheit der Stimmbevölkerung angenommen.
2…"
"1333359284034408450","SchweizerBauer","Ständemehr spaltet #Bevölkerung

Das 1848 als Minderheitenschutz konzipierte #Ständemehr ist umstritten. Etwa die Hälfte der Schweizer Stimmberechtigten möchten es abschaffen. #schweiz 
https://t.co/x7RkgEXsDq"
"1333359201750573056","hrsuit","RT @binswaro: Aber weit vor dem Ständemehr gehört der Sozialismus auf den Müllhaufen der Geschichte. Aber bitte endgültig...."
"1333359070158450689","UndMass","RT @StrebelLuca: Das Ständemehr ist und bleibt ein wichtiges Element in unserer Demokratie. Es ist ein föderalistisches Korrektiv, ein Gara…"
"1333358713646747648","hrsuit","RT @MartinCJanssen: Eine Abschaffung des Ständemehrs hat keine Chance (Abstimmung würde mindestens am Ständemehr scheitern).
Eine Verschärf…"
"1333358519886745600","Heidi6611","RT @binswaro: Aber weit vor dem Ständemehr gehört der Sozialismus auf den Müllhaufen der Geschichte. Aber bitte endgültig...."
"1333358430455787528","binswaro","Aber weit vor dem Ständemehr gehört der Sozialismus auf den Müllhaufen der Geschichte. Aber bitte endgültig.... https://t.co/jXkt6BCS1E"
"1333358004104785920","RegulaRytz","RT @GrueneCH: «Die Konzern­initiative scheitert am Ständemehr. Aber ihre Gegner haben nicht gewonnen. Es ist ein gesellschaftlicher Werte­w…"
"1333357688189751299","Marcel_Ga_CH","RT @ChStampfli: Die Sozialisten von der @JusoSchweiz  wollen neben dem #Ständemehr noch vieles weiteres auf den #Müllhaufen der Geschichte…"
"1333357672570249217","binswaro","@NievergeltPeter Sie wollen, dass die grossen, linksgewickelten Kantone dominieren. So durchsichtig. Ps. Die Grünen und Sozis finden sicher noch einen Weg, um das Ständemehr via Corona-Notrecht abzuschaffen."
"1333357598033260546","MarcRudisuli","@Nicola_Siegrist @cedricwermuth Natürlich hätten sie das. Genau mein Argument. Also sucht das Problem nicht beim Ständemehr, sondern bei der Initiative/Kampagne selber.
Aber klar ihr dürft die Forderung nach weniger Minderheitenschutz schon stellen. Passt einfach nicht so zu euch finde ich."
"1333357514197520385","M62644627","@Nicola_Siegrist Vollkommen Ihrer Meinung. Ich kann den Initiant*innen nicht viel vorwerfen. Die Ablehnung der KVI war ein Meisterstück rechstbürglichen Lobbyismus. Die haben auch gar nicht mehr versucht eine Mehrheit für die Ablehnung zu gewinnen, voll aufs Ständemehr gesetzt. Finde ich stossend"
"1333357498171076608","kampagnenleiter","RT @gianbrun: Sind jene, welche immer mehr Minderheitenschutz fordern eigentlich die Gleichen, welche nun den Minderheitenschutz namens Stä…"
"1333357471327457281","martinsteiger","@RuediStricker @postcovid_CH Definitiv der falsche Zeitpunkt. Wer sich erst nach einer Abstimmungsniederlage für das Ständemehr interessiert, hat ein Demokratie- und Glaubwürdigkeitsproblem."
"1333357335373361152","hrsuit","RT @ChStampfli: Die Sozialisten von der @JusoSchweiz  wollen neben dem #Ständemehr noch vieles weiteres auf den #Müllhaufen der Geschichte…"
"1333357113943404545","hrsuit","RT @kinettehuber: Die Institution des Ständemehrs verhindert, dass die wenigen grossen Kantone die kleinen Kanton an die Wand bulldozern. E…"
"1333356880111022086","hrsuit","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333356522043281410","GrueneCH","«Die Konzern­initiative scheitert am Ständemehr. Aber ihre Gegner haben nicht gewonnen. Es ist ein gesellschaftlicher Werte­wandel im Gange, den auch das Ständemehr nicht wird stoppen können. Das ist die Botschaft dieser Abstimmung. Wir sollten sie hören!»
https://t.co/TbzAC2Ffc8"
"1333356283580338177","soendi","@gporlezza Allerdings stimme ich zu, dass der Zeitpunkt das Ständemehr zu kritisieren unglücklich ist nach einer verlorenen Abstimmung. Trotzdem sollte meiner Meinung nach darüber diskutiert werden ob nicht alle Stimmen im Land gleich viel zählen sollten."
"1333356262562652160","rosmarietoggwe1","RT @ChStampfli: Die Sozialisten von der @JusoSchweiz  wollen neben dem #Ständemehr noch vieles weiteres auf den #Müllhaufen der Geschichte…"
"1333356140244201483","M62644627","@fabiohasler_ Welche Mindeheit meinen Sie genau? Die deutschsprachigen Männer über 60?
Und wie Sie immer befürchten, dass die CH zerstört würde. Ist die CH denn so ein fragiles Pflänchen? Zuerst wollen die Linken mit KVI die Schweiz zerstören und jetzt über die Abschaffung des Ständemehr. 🤣"
"1333355910094262272","Kinimodrebuh","RT @ChStampfli: Die Sozialisten von der @JusoSchweiz  wollen neben dem #Ständemehr noch vieles weiteres auf den #Müllhaufen der Geschichte…"
"1333355665876783104","adac127","Interessant...wenn die Abstimmung nicht so läuft wie man sich das vorstellt wird gleich mal das „System“ in Frage gestellt ?
Ständemehr: Ausgedient oder Grundpfeiler der Demokratie? via @srfnews https://t.co/GAp5EzUi4Z"
"1333355610738466821","DevelX3","RT @fabiohasler_: #Ständemehr ist Minderheitenschutz, ein Grundpfeiler der CH. Ohne solchen Schutz wird die #Demokratie zur Dikatur der Meh…"
"1333354949078622208","BeutlerRolf_CH","Dass die @GrueneCH das Ständemehr abschaffen wollen zeugt von sehr grosser Arroganz. Unser Fundament ist Föderalismus. Der Baumschnitt beginnt nicht an der Wurzel. Euer einsilbiges Verhalten verrät grosse Mängel an Gesellschaftskompetenz."
"1333354849702977536","catlaluna","@JCMarckwordt danke. ich hatte an das referundum des jagdgesetzes gedacht, bei dem es ja kein ständemehr gebraucht hat. aber da hat es sich ja auch um eine gesetzesänderung gehandelt."
"1333354802143760384","CadonauManuel","@Philipp_Sarasin Ob es eine Steueroase ist oder nicht - hat mit dem Ständemehr was genau zu tun? Warum deklarieren sie den Kt. Zug mit 1.5%, wenn es keine Minderheit sein soll."
"1333354801871130626","HeinrichJegen","Zukunft des Ständemehrs. Angenommen, in den kleinen Ständen geht die Bevölkerung zurück, d.h. immer weniger Stimmende in diesen Ständen können durch das Ständemehr ein grosses Volksmehr in der Schweiz unwirksam machen. Das nennt sich Demokratie!"
"1333354681406513153","LorenzIlg","Das #Ständemehr ist eine wichtige #Institution in der #Schweiz, um den #Interesse der kleinen #Kantone eine Stimme zu geben!
Es kann aber m.E. nicht im Interesse kleiner Kantone liegen, dass im #Ausland #Menschenrechte mit Füssen getreten und die #Umwelt nachhaltig zerstört wird!"
"1333354517799309313","UnserRecht","@brh_justizundso https://t.co/by1COyBsi6"
"1333354398546845700","tobiurl1","RT @AndiWeibel: @derrotedoktor Wir wissen, dass das Ständemehr da ist, um den Konservativen einen Vorsprung zu geben. Wir wissen, dass die…"
"1333353987458949120","RealRubenPhilip","Und ich sage: Ronja Jansen gehört in den Geschichtsunterricht gesetzt! Das Ständemehr basiert auf wichtigen Ideen und erscheint in ähnlicher Form in anderen Staaten. 

#Täubeliaktion 

Nach KVI-Nein: „Ständemehr gehört auf den Müllhaufen der Geschichte“ https://t.co/fZpg1Xgwqw"
"1333353946438651908","Europakonzept","@MarcBuergi Auf dem Land befinden sich viele KMU, die durch die Initiative Schaden erlitten hätten, weil eine Defintion für ""Konzern"" im Text fehlt. Die Cüpli-Sozialisten und Partygrünen in den Städten erkennen nicht, dass das die Stützen der Wirtschaft sind. Deswegen ist das Ständemehr gut."
"1333353914121539584","LorenzIlg","Ich bin enttäuscht! 50,7% der Stimmberechtigten sagen JA zur #Konzernverantwortungsinitiative #KVI @konzern_vi @BuergKomitee, aber nur 8,5 #Kantone! M.E. ergibt hier das #Ständemehr ein falsches Resultat! Welches schützenswerte Interesse haben kleine Kt.?

https://t.co/oUNSESUmCx"
"1333353895809179649","nuria_irani","RT @LeandraColumb: Bürgerliche: ""Ständemehr mega legitim, Minderheitsrechte!""
Kantone sind imfall veränderbare Konstrukte ohne Gefühle. Wen…"
"1333353713038192640","JusoSchweiz","@stadi1988 Es gibt Grundrechte, föderale Strukturen, den Ständerat und unzählige Alternativen zum Ständemehr, welche ein demokratischeres System schaffen würden. 
Die Forderung zum #Staendemehr als undemokratisch und gegen Minderheiten darzustellen ist etwas schwach."
"1333353549900746753","mym_ch","RT @meierelias: Politische Realitäten, welche es zu akzeptieren gilt:
1. Die #KVI wurde von der Mehrheit der Stimmbevölkerung angenommen.
2…"
"1333352984219095040","LeandraColumb","@MFrauchigerSVP @nickglaettli @WohlgensingerN Oh ja, und rechte Twitterdudes sind ja ganz sachlich ""lol, offensichtlich hast du keine Ahnunng vom System/Geschichte/Politik etc."".. 
Hint: die Rechten verlieren nunmal keine Abstimmungen wegen dem Ständemehr, es nützt ihnen,sonst würden sie es nicht so verteidigen."
"1333352983774556162","schreibgarten","@gabrielvetter Trifft ein Ständemehr den Kantönligeist in einer Bar, um ein paar Witzpillen zu spicken... #Coronahahaha
https://t.co/up9RzDHtL2"
"1333352948269805569","nuria_irani","RT @RonjaJansen: Weshalb das Ständemehr abgeschafft gehört: 
1. Kantonszugehörigkeit ist ein willkürliches Merkmahl. Genauso absurd, wie we…"
"1333352945719652352","Carinaundso12","@ChStampfli @JusoSchweiz Wenn das Ständemehr den JUSO nützt, dann ist es herzlich willkommen. Ist es eben nicht so, wird ES totalitär hinterfragt."
"1333352615040741378","Jack_Rackham","RT @Sapins_Moeff: Hahaha, was haben die USA für ein bescheurtes Wahlsystem, wenn man ohne Mehrheit der Stimmen Präsident werden kann.

Schw…"
"1333352576822222848","BurriBurn","@SchelkerMark @marconierlich @SylkeGruhnwald Yes, I agree. Nevertheless, it is impressive how close it was. Although the initiative only had majorities in 8.5 cantons instead of the necessary 12, the difference in total was only a few thousand votes. #RBI #kvi #Ständemehr https://t.co/ipc4Y6GGCO"
"1333352326673948672","keeluu","@TangleLake @miraculixxs @MikeMuellerLate Konservative, seien es rechtsnationale, ultrachristliche oder Republikaner wissen natürlich, dass sie mit reinem Volksmehr meist in der Minderheit wären und irgendwann gar nicht mehr an der Macht. Deswegen verteidigen sie natürlich das Ständemehr, Ständerat, Electoral College."
"1333352237003919361","SwissMac4Me","@gerhardpfister Diese Äusserung erinnert mich doch sehr stark an Donald in den USA. Seit wann ist eine Diskussion über den Sinn des Ständemehr ein Rütteln am Abstimmungsergebnis? Genau so werden FakeNews geboren."
"1333351883428274177","migi1002","@RuediStricker @salegen @miraculixxs @MikeMuellerLate Das sind von mir aus realistische Annahmen da sie das Ständemehr so verteufeln"
"1333351481198710785","datamapio","@LukiFrieden @Roter_Daenu Spielregeln werden laufend angepasst. Vor allem in der 🇨🇭. Kein anderes Land schreibt (so oft) Volksinitiativen in die Verfassung:
https://t.co/k707cm4Rfi

Die Abschaffung des Ständemehr bei Volksinitiativen wäre angemessen. Die Zeiten der Tagsatzung sind definitiv vorbei.

#KVI"
"1333351359471554561","SchaerWords","@PSPresseschau Das Ständemehr und der Ständerat sind vor allem ein Ausdruck dessen, dass die Schweiz - wie die USA, wo wir viel abschauten - ein Bundesstaat ist, in dem sich 26 selbständige Staaten zusammenschlossen, aber durchaus nicht verein(t)en."
"1333351283756060685","schnellenbachj","@KaiGehring1 @BrunoSFrey @SchelkerMark @BachmannRudi @CatherineDVries @SDullien @D_Langenmayr Many people start to criticize the institutions if they don't yield their desired result in one important case, which seems be true for yesterday's vote in Switzerland. That's clearly too short-sighted. I think checks &amp; balances like the Ständemehr still have a role..."
"1333351094160863235","vonGammCom","RT @ChStampfli: BV Artikel 1: ""Das Schweizervolk und die Kantone Zürich, Bern, [...] und Jura bilden die Schweizerische Eidgenossenschaft.""…"
"1333350920311218176","mittelwertsatz","@adfichter Der Vergleich Ständemehr vs EC kommt wohl daher, dass in fast jedem Stand/Staat das Winner-Takes-It-All-Prinzip herrscht (Ausnahme ME/NE). Aber beim EC ist nicht jeder Staat gleich viel wert, das ist richtig."
"1333350699409821696","blofi09","Das Ständemehr gilt es zu akzeptieren und ist in unserer Demokratie wichtig. Es darf aber nicht als grundsätzliches NEIN zur Initiative ausgelegt werden ...
@operationlibero @VUnternehmen"
"1333350441531432963","MFrauchigerSVP","@nickglaettli @LeandraColumb @WohlgensingerN Ich finde ja. Unser Staat besteht aus Volk und Kantonen, wir sind keine ""Einheit"", sondern einen Zusammenschluss von 26 unabhängiger Kantone.

Wir können gerne sachlich darüber diskutieren, aber das Ständemehr bei Verfassungsfragen finde ich richtig und wichtig."
"1333350327534411783","mittelwertsatz","@koreschpondaent @adfichter Das ist bei unserem Ständemehr aber auch so."
"1333350298211987458","hansjaaggi","""Schweiz sagt Nein zu..."" Wenn eine Abstimmung mit einem StimmenMEHR am Ständemehr scheitert, braucht es schon einen ausserordentlich jungen Praktikanten, der so titelt. Von der einstigen Seriösität der #NZZ ist nur noch der Zeitungskopf übrig. https://t.co/aTxDzAO5ZM"
"1333350263571279882","Nole8708","RT @silvano_moeckli: @Nole8708 Wie im Sport: Die Sieger fragen nicht nach den Spielregeln, die Verlierer stellen deren Fairness in Frage. D…"
"1333350257325969408","EUnabhangiger","«Ständemehr gehört auf den Müllhaufen der Geschichte»

Diese Person sollte zu erst überlegen was sie sagt. Aber vielleicht ist das ihr Demokratieverständnis. Jedenfalls kann sie mit zunehmendem Alter noch an Erfahrungen sammeln. Es hat noch Luft nach oben. https://t.co/1mIwMQqa5F"
"1333350211616444416","PeterBa84734071","RT @redder66: Wirklich, ich mag das Ständemehr auch nicht. 

Aber wir haben wichtigeres zu tun. 49 % der Abstimmenden haben gegen die #Konz…"
"1333350036961456129","nickglaettli","@MFrauchigerSVP @LeandraColumb @WohlgensingerN Finde den Zeitpunkt der Debatte auch doof. 
Klar, aber das ist halt kein wirkliches Argument sondern beschreibt einfach den Status quo. Die Frage ist doch, ob das Ständemehr noch zeitgemäss ist oder nicht."
"1333349983538581504","DexGraphics_YT","Schmutz wie die Leute bei uns im Kanton abgestimmt haben
Einfach nur schande
Dazu noch das #staendemehr ... Abartig"
"1333349767028633600","mym_ch","RT @marvin_wank: @MFrauchigerSVP Ich bin Experte im Schweizer Recht, aber bräuchten sie für die Abschaffung des Ständemehrs nicht das Ständ…"
"1333349385384693766","madamemaman0","RT @Sapins_Moeff: Hahaha, was haben die USA für ein bescheurtes Wahlsystem, wenn man ohne Mehrheit der Stimmen Präsident werden kann.

Schw…"
"1333349348076359682","neverhide18","RT @fabiohasler_: #Ständemehr ist Minderheitenschutz, ein Grundpfeiler der CH. Ohne solchen Schutz wird die #Demokratie zur Dikatur der Meh…"
"1333349259731755008","TheDudeLebovski","RT @Zbinden_s: Auch wenn ich mit dem Ausgang der #abst20 bezüglich #KVI nicht wirklich glücklich bin:

Das Ständemehr gehört zu unserer Kul…"
"1333349210155053056","CWiehler","The #KVI was even accpeted by a narrow majority of votes – but failed to get the ""Ständemehr"", the required majorities in the Kantons. For the cantonal majority rule, the votes of the 36,000 people in Uri count as much as the 1,5 *million* people in Zurich. Mhm 🤨"
"1333349180102807552","TheDudeLebovski","RT @stadi1988: Das Ständemehr schützt vor der Diktatur der Mehrheit. Ist also ein Minderheitenschutz. Etwas was sich die @JusoSchweiz sonst…"
"1333349159454257152","AndyStrickler","RT @AUNS_CH: Wer das Ständemehr abschaffen will, hat die Schweizer Demokratie und Staatsverständnis nicht verstanden. Oder träumt machtbese…"
"1333349090806165504","TheDudeLebovski","RT @meierelias: Politische Realitäten, welche es zu akzeptieren gilt:
1. Die #KVI wurde von der Mehrheit der Stimmbevölkerung angenommen.
2…"
"1333349001513545730","MFrauchigerSVP","@nickglaettli @LeandraColumb @WohlgensingerN Mach ich nicht, nur Abschaffung Ständemehr nach gestern (2x innert 72 jahren btw!) ist auch nicht grade eine Grundlage für eine vernünftige Debatte, es ist lediglich mimimi.

ich möchte einfach nochmals darauf hinweisen: 

Unser Staat wird gebildet durch das Volk UND die Kantone."
"1333348526047289344","diuuk","RT @josef_lang: Die Funktion des #Ständemehrs ist es, die #Romandie auszubremsen, wenn sie die Deutschschweiz überstimmt. Man nennt das ""Mi…"
"1333348306337067009","PhTschopp","RT @ChStampfli: Die Sozialisten von der @JusoSchweiz  wollen neben dem #Ständemehr noch vieles weiteres auf den #Müllhaufen der Geschichte…"
"1333348271251730437","newyam","RT @MinistryofTru16: Aber dafür bräuchtet Ihr ein Ständemehr. 😁"
