Date,Date,ID,URL,Valid Phish,ubs
2016-12-01 08:02:00,Dec 1 2016 8:02 AM,4651875,http://d91dr4m8qx3m1.camping-aux-frenes.be/ubs/...,Unknown,True
2018-11-21 16:35:00,Nov 21 2018 4:35 PM,5850507,http://login59gj.impresaproductions.com/ubs/usb/...,VALID PHISH,True
2018-11-21 16:35:00,Nov 21 2018 4:35 PM,5850506,http://login4.quinnlew.com/ubs/usb/,VALID PHISH,True
2018-11-21 16:34:00,Nov 21 2018 4:34 PM,5850503,http://loginir1qo.homeonthefringe.com/ubs/usb/...,Unknown,True
2018-11-21 16:33:00,Nov 21 2018 4:33 PM,5850502,http://loginsr4ffisurwlw.ivbroadcast.com/ubs/usb/...,Unknown,True
2018-11-21 16:24:00,Nov 21 2018 4:24 PM,5850455,http://loginwiypm9p1dk.proximityh.com/ubs/usb/600473932f696e0cbbc3591f...,Unknown,True
2018-11-21 15:19:00,Nov 21 2018 3:19 PM,5850388,http://loginbol3b465i.boomshakafactory.com/ubs/usb/...,Unknown,True
2018-11-21 15:15:00,Nov 21 2018 3:15 PM,5850384,http://logini9.qbirds.org/ubs/usb/,Unknown,True
2018-11-21 15:14:00,Nov 21 2018 3:14 PM,5850382,http://login.promodp.co/ubs/usb/,Unknown,True
2018-11-21 15:14:00,Nov 21 2018 3:14 PM,5850381,http://loginkafwe1uhsy1813.shakaboomcupcakes.com/ubs/usb/...,Unknown,True
2018-11-21 14:42:00,Nov 21 2018 2:42 PM,5850355,http://logincg93.tricountymotorspeedway.com/ubs/usb/...,Unknown,True
2018-11-21 13:19:00,Nov 21 2018 1:19 PM,5850249,http://142.93.45.42/414/0e192/karte.htm?https://ebanking-ch1.ubs.com/w...,Unknown,True
2019-01-13 09:06:00,Jan 13 2019 9:06 AM,5902896,https://localhubsolutions.com/aktualisieren-sie-ihre-zahlungsinformati...,Unknown,True
2019-01-13 09:06:00,Jan 13 2019 9:06 AM,5902895,https://localhubsolutions.com/wien.php,Unknown,True
2015-12-13 08:59:00,Dec 13 2015 8:59 AM,3685625,https://www.ubs.com/ch/de/online-services/support/interruption1-mainte...,Unknown,True
2015-12-12 08:01:00,Dec 12 2015 8:01 AM,3683425,http://ubsbo66jkd.smartsoft.ws/ubs/card.php,Unknown,True
2015-12-12 08:01:00,Dec 12 2015 8:01 AM,3683424,http://ubsbo66jkd.smartsoft.ws/ubs/?id=6fbgf2hmor9ok5qstk7pgljoaqf6drw...,Unknown,True
2015-12-12 08:01:00,Dec 12 2015 8:01 AM,3683422,http://ubs.smartsoft.ws/ubs/card.php,Unknown,True
2015-12-12 08:01:00,Dec 12 2015 8:01 AM,3683421,http://ubs.smartsoft.ws/ubs/?id=1emlpyj2t6n5jq4y6m2hfktdh5h883e9...,Unknown,True
2015-12-11 10:44:00,Dec 11 2015 10:44 AM,3681003,http://ubsy6e1x.smartsoft.ws/ubs/card.php,Unknown,True
2015-12-11 08:50:00,Dec 11 2015 8:50 AM,3680912,http://trackitwebdev2.co.uk/errors/cls/image/ubs/ordrenum=154856632/in...,Unknown,True
2018-07-16 05:10:00,Jul 16 2018 5:10 AM,5723711,https://ebankingubs.com/3d/,Unknown,True
2018-07-15 17:58:00,Jul 15 2018 5:58 PM,5723515,https://echo-bell.com/wp-includes/requests/exception/transport/ubs/car...,VALID PHISH,True
2018-07-15 17:58:00,Jul 15 2018 5:58 PM,5723514,https://echo-bell.com/wp-includes/requests/exception/transport/ubs/...,VALID PHISH,True
2018-07-15 16:12:00,Jul 15 2018 4:12 PM,5723479,http://es.roismedia.com/downloader/ubs/card.php...,VALID PHISH,True
2018-08-01 17:52:00,Aug 1 2018 5:52 PM,5736837,https://carrefourdusex.fr/modules/vtemskitter/img/ubs/card.php...,VALID PHISH,True
2018-08-01 17:52:00,Aug 1 2018 5:52 PM,5736836,https://carrefourdusex.fr/modules/vtemskitter/img/ubs/...,VALID PHISH,True
2016-01-08 09:31:00,Jan 8 2016 9:31 AM,3741480,http://www.kubotamexico.com/js/ubs/,Unknown,True
2015-10-23 06:53:00,Oct 23 2015 6:53 AM,3546452,http://ubs.com-ch-online-services-support-login-ubs.lubsit.com/3d/c06e...,Unknown,True
2015-10-23 06:53:00,Oct 23 2015 6:53 AM,3546451,http://ubs.com-ch-online-services-support-login-ubs.lubsit.com/3d/...,Unknown,True
2015-10-01 18:59:00,Oct 1 2015 6:59 PM,3504290,http://97ymverify97ym.affiliatesdiscussion.com/ubs/card.php...,Unknown,True
2015-10-01 14:54:00,Oct 1 2015 2:54 PM,3503239,http://g5xvyji4z1verifyg5xvyji4z1.callofdutymodernwarfare3game.com/ubs...,Unknown,True
2015-10-01 14:47:00,Oct 1 2015 2:47 PM,3503185,http://9e1h28kk9brp0zverify9e1h28kk9brp0z.cbrsforum.com/ubs/card.php...,Unknown,True
2015-10-01 14:47:00,Oct 1 2015 2:47 PM,3503183,http://9e1h28kk9brp0zverify9e1h28kk9brp0z.cbrsforum.com/ubs/...,Unknown,True
2015-10-01 14:43:00,Oct 1 2015 2:43 PM,3503138,http://g5gpseozw2l1ndlverifyg5gpseozw2l1ndl.cbrsforum.com/ubs/card.php...,Unknown,True
2015-10-01 14:10:00,Oct 1 2015 2:10 PM,3503011,http://1verify1.carinsuranceexpo.com/ubs/card.php...,Unknown,True
2015-10-01 14:10:00,Oct 1 2015 2:10 PM,3503010,http://sfverifysf.autoinsurancess.com/ubs/card.php...,Unknown,True
2016-07-29 13:05:00,Jul 29 2016 1:05 PM,4328513,http://ebanking.mastercard.ch1.ubs.com.tutomoney.co.uk/images/.x/vch/i...,Unknown,True
2015-10-28 09:03:00,Oct 28 2015 9:03 AM,3559566,http://www.holeinone.com.mx/wp-admin/images/konto/ubs.ch/...,Unknown,True
2015-10-28 08:56:00,Oct 28 2015 8:56 AM,3559564,http://www.accesoriosygadgets.com/wp-includes/css/giro/ubs.ch/...,Unknown,True
2015-12-15 09:08:00,Dec 15 2015 9:08 AM,3689322,http://internationalrange.cl/ub/public_html/good%20script%20ubs%20back...,Unknown,True
2015-12-14 19:04:00,Dec 14 2015 7:04 PM,3687740,http://profitpointconsulting.com/www.ubs.com/ubs-umstellung.htm...,Unknown,True
2015-12-14 13:04:00,Dec 14 2015 1:04 PM,3687233,http://p1it.com.au/new/www.ubs.com/ubs-umstellung.htm...,Unknown,True
2015-12-14 12:44:00,Dec 14 2015 12:44 PM,3687197,http://payless-liquors.com/u/public_html/good%20script%20ubs%20back/de...,Unknown,True
2015-12-14 12:32:00,Dec 14 2015 12:32 PM,3687192,http://www.pattmanplumbing.com/www.ubs.com/ubs-umstellung.htm...,Unknown,True
2015-12-14 11:55:00,Dec 14 2015 11:55 AM,3687127,http://ritterfamilycarwash.com/www.ubs.com/ubs-umstellung.htm...,Unknown,True
2016-01-12 07:52:00,Jan 12 2016 7:52 AM,3751176,http://www.picassent.es/picassent/37632a37a2762e7d1acc1078a25dddf8/ubs...,Unknown,True
2016-01-11 18:09:00,Jan 11 2016 6:09 PM,3750002,http://dmeioficial.es/js/ubs/,Unknown,True
2016-01-11 13:17:00,Jan 11 2016 1:17 PM,3749491,http://admin.redlionhouston.com/wp-admin/ubsredirect.php...,Unknown,True
2016-01-11 08:31:00,Jan 11 2016 8:31 AM,3749279,http://dmeioficial.es/img/ubs/,Unknown,True
2016-01-10 13:10:00,Jan 10 2016 1:10 PM,3747924,http://sh201468.website.pl/ubs/a42cc03a269c4ff3588e14def3ca7868/...,Unknown,True
2017-07-18 06:04:00,Jul 18 2017 6:04 AM,5102848,http://i-supports.xyz/ubs/uns/,Unknown,True
2016-01-13 13:05:00,Jan 13 2016 1:05 PM,3755218,http://www.weaveurweb.com/images/update_og/ginput/simple_files/ubs/3d/...,Unknown,True
2016-01-13 09:14:00,Jan 13 2016 9:14 AM,3754983,http://www.avacu.es/consumidor/especiales/alimentacion/ubs/3d/...,Unknown,True
2016-01-13 09:14:00,Jan 13 2016 9:14 AM,3754982,http://nishedha.com/css/logos/ubs/index.php,Unknown,True
2016-01-29 06:20:00,Jan 29 2016 6:20 AM,3795625,http://www.ubscardservices-update.org/ubs/ebanking.php?contractid=ekm8...,Unknown,True
2016-01-29 06:20:00,Jan 29 2016 6:20 AM,3795624,http://www.ubscardservices-update.org/ubs/,Unknown,True
2015-10-12 04:46:00,Oct 12 2015 4:46 AM,3523877,http://www.dowlingbuildingsolutions.co.uk/wp-includes/images/ihre/ubs....,Unknown,True
2015-12-25 15:24:00,Dec 25 2015 3:24 PM,3711079,http://www.hotelthetis.gr/wp-content/cache/quick-cache/ubs/f41ca27ef07...,Unknown,True
2015-12-25 15:24:00,Dec 25 2015 3:24 PM,3711078,http://www.hotelthetis.gr/wp-content/cache/quick-cache/ubs/...,Unknown,True
2015-12-24 12:22:00,Dec 24 2015 12:22 PM,3708792,http://herbagen.connectmedia.ro/wp-content/logs/newsletter/ubs/3ce3cdc...,Unknown,True
2015-12-24 12:22:00,Dec 24 2015 12:22 PM,3708791,http://herbagen.connectmedia.ro/wp-content/logs/newsletter/ubs/...,Unknown,True
2018-07-04 08:02:00,Jul 4 2018 8:02 AM,5713858,http://vsys.co.in/www2/ubs/card.php,VALID PHISH,True
2016-01-06 11:09:00,Jan 6 2016 11:09 AM,3730454,http://www.avacu.es/files/agenda/1451828990474/ubs-3d/54a4a76e7153aa92...,Unknown,True
2016-01-06 11:09:00,Jan 6 2016 11:09 AM,3730453,http://www.avacu.es/files/agenda/1451828990474/ubs-3d...,Unknown,True
2018-12-21 12:22:00,Dec 21 2018 12:22 PM,5882828,http://ubsbankag0.onlyrealwood.com/ubs/,Unknown,True
2018-12-21 12:20:00,Dec 21 2018 12:20 PM,5882827,http://ubsbankags1.bionutricr.com/ubs/user_check.php...,Unknown,True
2018-12-21 12:20:00,Dec 21 2018 12:20 PM,5882826,http://ubsbankags1.bionutricr.com/ubs/,Unknown,True
2016-11-16 15:01:00,Nov 16 2016 3:01 PM,4616204,http://www.whatsapp-subscribes-messager.com/,Unknown,True
2016-09-24 09:44:00,Sep 24 2016 9:44 AM,4483606,http://www.pionono.com/ubsch/,Unknown,True
2016-09-24 06:02:00,Sep 24 2016 6:02 AM,4483373,http://activation.3dsercureubs.ch/d4245e053c7a9065ae41d20264a06d17/...,Unknown,True
2016-09-24 06:02:00,Sep 24 2016 6:02 AM,4483372,http://activation.3dsercureubs.ch/,Unknown,True
2016-09-23 19:33:00,Sep 23 2016 7:33 PM,4482259,https://ubs3d.vogtmichaelfamilly.ch/?p=18389,Unknown,True
2016-11-08 06:48:00,Nov 8 2016 6:48 AM,4587334,http://www.umuaramainformatica.com.br/components/com_wrapper/views/ubs...,Unknown,True
2016-11-08 06:48:00,Nov 8 2016 6:48 AM,4587333,http://www.umuaramainformatica.com.br/components/com_wrapper/views/ubs...,Unknown,True
2018-12-21 15:23:00,Dec 21 2018 3:23 PM,5883036,https://ubsbnkag.000webhostapp.com/fubs/,Unknown,True
2018-12-21 15:17:00,Dec 21 2018 3:17 PM,5883027,http://user56869.vs.speednames.com/ubss/,VALID PHISH,True
2018-12-21 13:19:00,Dec 21 2018 1:19 PM,5882910,http://ubsbankagvcv3805j9.fammart.com/ubs/card.php?...,Unknown,True
2018-12-21 13:19:00,Dec 21 2018 1:19 PM,5882909,http://ubsbankagutkfiz13vqd.josediaz.co.cr/ubs/card.php?...,Unknown,True
2018-12-21 13:19:00,Dec 21 2018 1:19 PM,5882907,http://ubsbankag6hbxv3cww4s08r.leospitzer.net/ubs/card.php?...,Unknown,True
2018-12-21 13:17:00,Dec 21 2018 1:17 PM,5882906,http://ubsbankagjs6wes3rqnrk.greeneyesdesign.co.cr/ubs/card.php?...,Unknown,True
2018-12-21 12:22:00,Dec 21 2018 12:22 PM,5882831,http://ubsbankag4oxhrxfzo3b4d.randominterference.net/ubs/user_check.ph...,Unknown,True
2018-12-21 12:22:00,Dec 21 2018 12:22 PM,5882830,http://ubsbankag4oxhrxfzo3b4d.randominterference.net/ubs/...,Unknown,True
2018-12-21 12:22:00,Dec 21 2018 12:22 PM,5882829,http://ubsbankag0.onlyrealwood.com/ubs/user_check.php...,Unknown,True
2016-01-13 13:05:00,Jan 13 2016 1:05 PM,3755219,http://www.weaveurweb.com/images/update_og/ginput/simple_files/ubs/3d/...,Unknown,True
2015-12-24 09:26:00,Dec 24 2015 9:26 AM,3708630,http://metallproekt.ru/wp-content/gallery/nashi-raboty/thumbs/ubs/e570...,Unknown,True
2018-07-03 08:24:00,Jul 3 2018 8:24 AM,5713058,http://carreaublanc.com/www/ubs/card.php,VALID PHISH,True
2018-07-03 06:53:00,Jul 3 2018 6:53 AM,5712979,http://vsys.co.in/www1/ubs/card.php,VALID PHISH,True
2018-07-03 06:53:00,Jul 3 2018 6:53 AM,5712978,http://vsys.co.in/www1/ubs,VALID PHISH,True
2018-07-03 05:53:00,Jul 3 2018 5:53 AM,5712937,http://vsys.co.in/www/ubs/card.php,VALID PHISH,True
2018-07-03 05:53:00,Jul 3 2018 5:53 AM,5712936,http://vsys.co.in/www/ubs/,VALID PHISH,True
2015-08-24 15:39:00,Aug 24 2015 3:39 PM,3416748,https://www.2lunch.es/ubs3lv3t1a/index.html,Unknown,True
2015-08-24 15:39:00,Aug 24 2015 3:39 PM,3416747,https://2lunch.es/ubs3lv3t1a/index.html,Unknown,True
