Date,ID,URL,Valid Phish
Aug 3 2016 6:36 AM,4345398,http://www.creazionimilly.it/modules/blockcms/view/...,Unknown
Aug 3 2016 5:57 AM,4345210,http://www.oliotrevi.it/webservice/login.sso.bluewin.ch.php...,VALID PHISH
Aug 2 2016 7:53 AM,4338642,http://www.filipverneert.be/emielblogt/postfin/index.php...,Unknown
Aug 2 2016 7:53 AM,4338640,http://markapatenttescilim.com/mobil/css/account/image/ubes/3D/0fcedc9...,Unknown
Aug 2 2016 7:53 AM,4338639,http://markapatenttescilim.com/mobil/css/account/image/ubes/3D/...,Unknown
Aug 2 2016 7:53 AM,4338634,https://phpseded-ubessuis.rhcloud.com/i5.html,Unknown
Aug 2 2016 7:23 AM,4338297,http://www.acuntupdate.com/,Unknown
Aug 2 2016 7:22 AM,4338279,http://hitters.ml/kokill/index.php,VALID PHISH
Aug 2 2016 5:00 AM,4336764,http://internetbankierenloginservlet.ru/SesamLoginServlet.php...,VALID PHISH
Aug 2 2016 4:50 AM,4336674,http://ch0l04aiptbprvong2rmdhmhoxq55j2kch.mortgagebankasi.com/language...,Unknown
Aug 2 2016 4:49 AM,4336659,http://ebanking.mastercard.ch1.ubs.com.serversc.com.br/vias/imagens/.x...,VALID PHISH
Aug 2 2016 4:48 AM,4336653,https://www.tesdo.org/iTunes/Progress-to-access-login.php...,Unknown
Aug 1 2016 7:55 AM,4330793,http://exatactical.com/errors/UBS1.htm,Unknown
Aug 1 2016 7:54 AM,4330792,http://thatcheappainter.net/errors/ubs.php,Unknown
Aug 1 2016 7:13 AM,4330779,http://pypl-info.com/home/37fa2a1dda21611283284562360e9241/mpp/update/...,VALID PHISH
Aug 1 2016 7:13 AM,4330778,http://pypl-info.com/index.php,VALID PHISH
Aug 1 2016 6:22 AM,4330767,http://nadel-decijalinija.org/wp-content/uploads/layerslider/secure-do...,VALID PHISH
Jul 31 2016 6:12 PM,4330253,http://ebanking.mastercard.ch1.ubs.com.workbench.WorkbenchOpenAction.d...,Unknown
Jul 31 2016 6:12 PM,4330252,http://chdeatflczjh0btje0i4zwhvjog4vh2mn07schdeat.ilyasucar.com/langua...,Unknown
Jul 31 2016 6:12 PM,4330251,http://obecohradzany.sk/tmp/pfinance/p.php,VALID PHISH
Aug 24 2016 10:55 AM,4403940,http://fsdfsdfds.casinohighrollers.org/.mnb/index.php...,Unknown
Aug 24 2016 8:27 AM,4403762,http://cibelle.com/-/,VALID PHISH
Aug 24 2016 7:10 AM,4403650,http://apple-inc-support-team.bwacustica.com.br/...,VALID PHISH
Aug 24 2016 7:09 AM,4403649,http://quathoinuoccool1.vn/components/com_mailto/helpers/allah-akbar.p...,Unknown
Aug 24 2016 6:15 AM,4403548,http://abc.hanu.vn/tmp/,VALID PHISH
Aug 24 2016 5:01 AM,4403424,http://agb-autoricardo.ch,VALID PHISH
Aug 24 2016 4:35 AM,4403379,http://bekhuisbouw.nl/wp-admin/js/love.php,Unknown
Aug 24 2016 4:34 AM,4403378,http://www.bestenservices.hol.es/araba.htm,Unknown
Aug 23 2016 12:14 PM,4401279,http://merchant-support-inc.info,VALID PHISH
Aug 23 2016 11:28 AM,4401190,http://postfinan.net/post-6/dbce3e1a6895f4779bcc5bd834474c4d/...,Unknown
Aug 23 2016 11:28 AM,4401189,http://postfinan.net/post-6/,Unknown
Aug 23 2016 7:52 AM,4400893,http://restodijon.com/webservice/service/blue/...,VALID PHISH
Aug 23 2016 7:31 AM,4400799,http://kundenservice.ch.casinohighrollers.org/images/.x/vch/index.php...,VALID PHISH
Aug 23 2016 6:37 AM,4400664,http://www.miarhaths.dac.edu.bd/administrator/network/data/new/new/...,VALID PHISH
Aug 22 2016 5:42 PM,4399416,http://u4902631.isphuset.no/viseca/,VALID PHISH
Aug 22 2016 5:32 PM,4399397,http://blogdnastase.joomladevspace.com/nSend/,VALID PHISH
Aug 22 2016 5:32 PM,4399396,http://www.terradarneo.it/post/postfin/index.php...,VALID PHISH
Aug 22 2016 1:41 PM,4398776,http://pautriossale.esy.es/rond,VALID PHISH
Aug 22 2016 1:38 PM,4398764,http://listeassist.esy.es/bluetufd,VALID PHISH
Aug 22 2016 12:59 PM,4398685,http://defredesign.kz/modules/kdz/blackkey/bin/...,Unknown
Sep 8 2017 5:46 AM,5209440,http://knowlegewordls.com/Metro/login.php?cmd=login_submit&id;=5944873a...,VALID PHISH
Sep 8 2017 5:46 AM,5209438,http://knowlegewordls.com/Metro/,VALID PHISH
Sep 8 2017 5:45 AM,5209437,https://wallsfunds.com/login.php,VALID PHISH
Sep 8 2017 5:45 AM,5209436,https://dyersmith-frey.com/newsletter/Manage/inc/myaccount/signin/...,Unknown
Sep 8 2017 5:45 AM,5209435,http://elitescreenprinting.org/success/success/...,VALID PHISH
Sep 7 2017 6:31 PM,5208430,http://holdmiknwogw.com/onlinupdt/verigeautoviews/checkings/...,Unknown
Sep 7 2017 6:29 PM,5208406,http://kmaltubers.com/aliba/login.php?cmd=login_submit&id;=4a50820009cc...,Unknown
Sep 7 2017 6:28 PM,5208399,http://kmaltubers.com/aliba/,Unknown
Sep 7 2017 6:27 PM,5208398,http://onetimescript.com/HSBCcc/,Unknown
Sep 7 2017 6:25 PM,5208397,http://milletsupplysco.com/lubuntu/pair/connect/...,Unknown
Sep 7 2017 6:18 PM,5208389,http://larkanajailz.com/bnk/nbk/brumeoffice/index2.php?l=_JeHFUq_VJOXK...,Unknown
Sep 7 2017 6:18 PM,5208388,http://larkanajailz.com/bnk/nbk/brumeoffice/,Unknown
Sep 7 2017 6:11 PM,5208383,http://falcophil.info/blog/ds/,Unknown
Sep 7 2017 6:11 PM,5208382,http://outlook-webportalforstaffand-student.ukit.me...,Unknown
Sep 7 2017 6:11 PM,5208381,http://www.weddingdjsbristol.co.uk/wp-includes/js/tinymce/plugins/dire...,Unknown
Sep 7 2017 2:36 PM,5207978,http://sdfsdgdfgd.amaz.pro/service/abteilung/nutzer/...,Unknown
Sep 7 2017 1:45 PM,5207783,http://vlsssaaaaa45861116856760483274chhhhhattt.cinemacapitalindia.com...,Unknown
Sep 7 2017 1:45 PM,5207773,http://www.visaeurope.tiglametalicagerard.ro/model/asd/.q/...,Unknown
Sep 7 2017 9:13 AM,5207006,http://www.visaeurope.ch.to-forst.ch/.x/vg/,Unknown
Sep 7 2017 8:38 AM,5206972,http://www.piramalglassceylon.com/phpmailer/phpdoc/westernunion-france...,Unknown
Sep 19 2017 12:36 PM,5232868,http://irtmalonline.com/,Unknown
Sep 19 2017 11:17 AM,5232099,https://cfsprosclients.com/,Unknown
Sep 19 2017 11:16 AM,5232095,http://aniakaj6.beget.tech/impots.gouv/HR0cHM6Ly9jZnNwYXJ0LmltcG90cy5n...,Unknown
Sep 19 2017 11:11 AM,5232052,http://actualisat-i.com/,Unknown
Sep 19 2017 10:51 AM,5231908,http://www.azoofa.com.br/app/Apple/new/espace/2019/...,Unknown
Sep 19 2017 10:51 AM,5231906,http://planetcolor.com.br/js/,Unknown
Sep 19 2017 9:14 AM,5231093,http://asyamorganizasyon.com/components/com_search/views/search/tmpl/...,Unknown
Sep 19 2017 9:14 AM,5231090,http://red3display.com/site/templates/jsn_epic_free/admin/default/c057...,Unknown
Sep 19 2017 9:14 AM,5231089,http://red3display.com/site/templates/jsn_epic_free/admin/default/c057...,Unknown
Sep 19 2017 6:35 AM,5229857,http://actualisatie-i.com/,Unknown
Sep 19 2017 6:06 AM,5229613,http://bingbonmerzert.com/Accrobat/Adobe/,Unknown
Sep 19 2017 5:16 AM,5229037,http://stwchicago.org/nm.php,Unknown
Sep 19 2017 4:55 AM,5228814,http://www.grapes365.com/skin/frontend/default/german/ubch/ubch/...,Unknown
Sep 19 2017 4:55 AM,5228810,http://www.mol.com.hk/skin/install/default/default1/...,Unknown
Sep 19 2017 4:55 AM,5228802,http://adlisa.com/ibra/loading.php,Unknown
Sep 18 2017 12:22 PM,5222649,http://sunrise.anmelden.online/,Unknown
Sep 18 2017 10:10 AM,5222542,https://foodavatar.in/js/tiny_mce/plugins/insertdatetime/regional/9ac4...,Unknown
Sep 18 2017 10:10 AM,5222541,https://foodavatar.in/js/tiny_mce/plugins/insertdatetime/regional/9ac4...,Unknown
Sep 18 2017 10:10 AM,5222540,http://asyamorganizasyon.com/plugins/jsnpoweradmin/weblinks/models/...,Unknown
Sep 18 2017 9:10 AM,5222519,http://microsoft-services.weebly.com/,Unknown
Sep 21 2016 12:52 PM,4474677,http://www.surti-tienda.com/sw/SAPGUI/sg/,VALID PHISH
Sep 21 2016 12:52 PM,4474676,http://viescaonline16-001-site1.etempurl.com/pla.html...,Unknown
Sep 21 2016 9:05 AM,4474347,http://swakhohs.myhostpoint.ch/secure/17d6294132b5e3a46110e481ff038904...,Unknown
Sep 21 2016 9:05 AM,4474346,http://swakhohs.myhostpoint.ch/secure/,Unknown
Sep 21 2016 9:04 AM,4474344,http://swakhohs.myhostpoint.ch/secure/a42b6cd7a9ab8060c0ce87a755df3829...,Unknown
Sep 21 2016 9:04 AM,4474343,https://perlakuista.com/wp/2016/09/20/byebye-world/...,Unknown
Sep 21 2016 7:38 AM,4474188,http://viescaupd16-001-site1.ctempurl.com/gfsi/inn/de/71541325b117ee68...,Unknown
Sep 21 2016 7:38 AM,4474187,http://viescaupd16-001-site1.ctempurl.com/gfsi/inn/de/...,VALID PHISH
Sep 21 2016 7:38 AM,4474186,http://mail.domaxx.de:32000/mail/filter.html,VALID PHISH
Sep 21 2016 7:36 AM,4474185,http://www.webtrainings.co.in/bharathyemunula/wp-content/themes/vantag...,Unknown
Sep 21 2016 7:36 AM,4474184,http://mayfser2-001-site1.itempurl.com/maytraf04/2b98559d90355afa73927...,Unknown
Sep 21 2016 7:36 AM,4474183,http://mayfser2-001-site1.itempurl.com/maytraf04/...,Unknown
Sep 21 2016 7:35 AM,4474181,http://dh51688.com/administrator/templates/bluestork/cd.html...,Unknown
Sep 21 2016 5:43 AM,4473872,http://georgzoltan.com/home/amazon/eleon/bd21013e72e51b5df8c918fa665b0...,Unknown
Sep 21 2016 5:43 AM,4473871,http://georgzoltan.com/home/amazon/eleon/,Unknown
Sep 20 2016 6:06 PM,4471976,https://www.kirolprobak.com/extranet/uploads/ligas/adjuntos/fr/log/f49...,Unknown
Sep 20 2016 6:06 PM,4471975,https://www.kirolprobak.com/extranet/uploads/ligas/adjuntos/fr/log/...,Unknown
Sep 20 2016 6:06 PM,4471972,http://www.logantravel.com/archivos/az/,Unknown
Sep 20 2016 1:24 PM,4471579,http://general.hst.im/log/owa.htm,VALID PHISH
Sep 20 2016 1:16 PM,4471474,http://www.applestrobegl1cxm4y5bqGoIe.mead-co.com/shopsign_in/...,Unknown
Jul 26 2017 9:21 AM,5118483,http://mercadilloauto.com/verify/inc/,Unknown
Jul 26 2017 7:30 AM,5118305,http://sadra-film.ir/lp-index/samples/home/index.php...,Unknown
Jul 26 2017 7:05 AM,5118277,http://isoico.co/wp-content/plugins/wpsecone/billie/chib/Acrobat/index...,VALID PHISH
Jul 26 2017 7:05 AM,5118276,http://mercadilloauto.com/verify/inc/c5f1d/,Unknown
Jul 26 2017 7:04 AM,5118275,http://support-international-service.security-informations.akunnet.com...,Unknown
Jul 26 2017 7:04 AM,5118273,https://www.rrlahoticollegemorshi.org/pxs/loading.php...,Unknown
Jul 26 2017 7:04 AM,5118272,http://www.teskerti.tn/wp-content/plugins/jack.php...,VALID PHISH
Jul 26 2017 7:03 AM,5118270,http://norwaywebmail.ucraft.me,Unknown
Jul 26 2017 7:03 AM,5118269,http://webmailemailvalidation.sitey.me/,VALID PHISH
Jul 26 2017 7:02 AM,5118268,http://servicedeskinfo.myfreesites.net/,VALID PHISH
Jul 26 2017 7:00 AM,5118267,http://oppgradere05.sitey.me/,VALID PHISH
Jul 25 2017 4:28 PM,5116671,http://arcot7.email/v122565/,Unknown
Jul 25 2017 4:28 PM,5116670,http://it.nonotime.com/https.api.apsecure.appl.verifiy.com/Mackenzie/V...,Unknown
Jul 25 2017 4:27 PM,5116669,http://fountainvalleylexusrepair.com/afkwpg/,Unknown
Jul 25 2017 1:04 PM,5116390,http://www.microservicesinc.com/raym/Chinko/admin.php...,Unknown
Jul 25 2017 9:28 AM,5115965,http://cartuchosparaimpressoras.com.br/public/banners/Add/...,Unknown
Jul 25 2017 9:04 AM,5115871,https://www.bidowhab.com/loading.php,Unknown
Jul 25 2017 9:04 AM,5115870,https://jinemedhealthgroup.com/load.php,Unknown
Jul 25 2017 8:21 AM,5115834,http://postemail.16mb.com/,Unknown
Jul 25 2017 7:54 AM,5115756,http://auto-ricardo-mercedes.16mb.com/an925357989.html...,Unknown
Apr 19 2018 9:21 AM,5596531,http://www.pipermuseum.com/auto.php,Unknown
Apr 19 2018 7:47 AM,5596509,http://microsoftexchangeserver2zqph.usa.cc/common/oauth/-NbB5f3DYM1ywL...,Unknown
Apr 19 2018 7:28 AM,5596505,https://ddododod.weebly.com/,Unknown
Apr 19 2018 7:28 AM,5596504,http://respaldoecuador.com/allmaster1,Unknown
Apr 19 2018 7:20 AM,5596502,http://www.creekstreetchurch.com/wp-includes/js/tinymce/skins/wordpres...,VALID PHISH
Apr 19 2018 7:19 AM,5596501,http://www.tnc.com.co/modules/mod_search/tmpl/...,VALID PHISH
Apr 19 2018 7:19 AM,5596500,https://liteserver.cf/login.php?rand=WebAppSecurity.1&email;=...,VALID PHISH
Apr 19 2018 7:19 AM,5596499,https://liteserver.cf/,Unknown
Apr 19 2018 6:33 AM,5596451,https://blackforestkl.com/help/root/up/Secure_Zone/...,Unknown
Apr 19 2018 5:59 AM,5596437,https://swisscom.godaddysites.com/,Unknown
Apr 19 2018 5:57 AM,5596436,http://servizio-administrativo-posteitaliane-apk-dawnload.onedumb.com/...,VALID PHISH
Apr 19 2018 5:57 AM,5596435,https://bluewin1.godaddysites.com/,Unknown
Apr 19 2018 5:56 AM,5596434,https://www.simpleyogasteps.com/wp-admin/maint/login.php...,VALID PHISH
Apr 19 2018 5:56 AM,5596433,https://www.simpleyogasteps.com/wp-admin/maint/...,Unknown
Apr 19 2018 5:56 AM,5596432,https://www.santamaxima.cl/5854774ed.html,Unknown
Apr 19 2018 5:56 AM,5596431,https://fsreamnslodp.org/cg_bin/index.php,Unknown
Apr 19 2018 5:56 AM,5596430,http://aye2.burosa2018.com/,Unknown
Apr 19 2018 5:53 AM,5596429,https://ch-pavpal0bestatigung.com/,Unknown
Apr 18 2018 1:13 PM,5595633,http://www.bravomedia.ch/~1125801/bravomedia.ch/public_html/test/ubch/...,VALID PHISH
Apr 18 2018 1:13 PM,5595632,http://www.bravomedia.ch//test/ubch/ubch/ubch/...,Unknown
Aug 3 2018 2:30 PM,5738703,http://acsmails.net.185-101-158-216.131.hosttech.eu/nssa/...,VALID PHISH
Aug 3 2018 1:15 PM,5738633,http://acsmails.net.185-101-158-216.131.hosttech.eu/nss/...,VALID PHISH
Aug 3 2018 1:15 PM,5738628,https://www.checkmalls.info/ns/,VALID PHISH
Aug 3 2018 9:55 AM,5738503,https://kemanakahhatiinikankubawa-mail.business/webapps/...,Unknown
Aug 3 2018 8:05 AM,5738398,http://paypaah.com/ss/cart/ref/nav_cart/252-1291113-51-212155-44452-66...,VALID PHISH
Aug 3 2018 8:05 AM,5738397,http://paypaah.com/ss/,VALID PHISH
Aug 3 2018 8:04 AM,5738393,https://discipulo21.org/sellers.html,VALID PHISH
Aug 3 2018 6:10 AM,5738296,https://modernaccent.ca/wp-includes/js/tinymce/skins/wordpress/images/...,Unknown
Aug 3 2018 6:10 AM,5738295,https://www.claea.it/language/overrides/,VALID PHISH
Aug 3 2018 6:10 AM,5738294,https://modernaccent.ca/wp-includes/js/tinymce/skins/wordpress/images/...,VALID PHISH
Aug 3 2018 4:58 AM,5738274,https://uflp.org/id/mlog/Login-account/clients/...,Unknown
Aug 3 2018 4:58 AM,5738273,http://papabaamgroup.com/ss/cart/ref/nav_cart/252-1291113-51-212155-44...,VALID PHISH
Aug 3 2018 4:58 AM,5738272,http://papabaamgroup.com/ss/,VALID PHISH
Aug 3 2018 4:54 AM,5738268,https://deshbanglanews24.com/wp-admin/App/,Unknown
Aug 2 2018 2:42 PM,5737722,http://dennisjjenkins.com/css/4/,Unknown
Aug 2 2018 2:41 PM,5737719,http://grscooterclub.com/app/,VALID PHISH
Aug 2 2018 2:30 PM,5737698,http://interno.by/images/color/MailboxFUD/?email=1...,Unknown
Aug 2 2018 2:25 PM,5737689,https://www.roperoinfinito.com/wp-admin/images/adb/...,VALID PHISH
Aug 2 2018 12:59 PM,5737587,http://expertexcavating.com/wp-admin/css/colors/midnight/okyl/Microsof...,VALID PHISH
Aug 2 2018 12:59 PM,5737586,http://expertexcavating.com/wp-admin/css/colors/midnight/okyl/Microsof...,VALID PHISH
Jul 19 2018 9:05 AM,5726085,https://ptitiga.com/cgi-sys/suspendedpage.cgi,Unknown
Jul 19 2018 9:05 AM,5726084,https://ptitiga.com/ttp/,Unknown
Jul 19 2018 9:04 AM,5726071,http://croisieres.clubmed.ca/sites/default/files/css/signin/sir.html...,Unknown
Jul 19 2018 9:03 AM,5726066,http://209.97.184.95/2/,Unknown
Jul 19 2018 9:03 AM,5726065,https://enred2.cl/gburu/domainzm/domainz/review/0totgjanstai3z9zvh0tm8...,Unknown
Jul 19 2018 9:03 AM,5726064,https://enred2.cl/gburu/domainzm/domainz/review/...,VALID PHISH
Jul 19 2018 9:02 AM,5726055,https://ptitiga.com/login/D2017HL/,Unknown
Jul 19 2018 9:01 AM,5726052,https://chiba-web.win/php/viralert/,VALID PHISH
Jul 19 2018 9:01 AM,5726051,http://209.97.184.123/2/,Unknown
Jul 17 2018 6:28 PM,5725223,https://artistikafurniture.com/SUISSE/aplef/signin...,Unknown
Jul 17 2018 11:37 AM,5724837,https://ezfm.webnaz.net/login/sel.php,VALID PHISH
Jul 17 2018 11:34 AM,5724835,https://appleid-applesupportofficial.appsincs.com/uk...,Unknown
Jul 17 2018 8:33 AM,5724732,https://asiminst.com/dental/jhwrayrjhgswrs/roundcube/...,Unknown
Jul 17 2018 6:06 AM,5724680,https://dataprufen.com/Deutschland/schutz/eingeben/konto/...,VALID PHISH
Jul 17 2018 4:46 AM,5724645,http://madrinalex.tk/new/Validation/login.php?cmd=login_submit&id;=d25b...,VALID PHISH
Jul 17 2018 4:46 AM,5724644,http://madrinalex.tk/new/Validation/,VALID PHISH
Jul 17 2018 4:45 AM,5724643,https://www.strazcetech.com//wp-content/uploads/file/new/Update/myacco...,Unknown
Jul 17 2018 4:45 AM,5724642,https://www.strazcetech.com//wp-content/uploads/file/new/Update/...,Unknown
Jul 17 2018 4:45 AM,5724641,http://coopercarbono.com/wp-admin/js/widgets/,Unknown
Jul 17 2018 4:44 AM,5724640,http://madrinalex.ml/new/Validation/login.php?cmd=login_submit&id;=ba27...,VALID PHISH
Jan 12 2019 4:50 PM,5902407,https://vanbirese.wpdevcloud.com/,Unknown
Jan 11 2019 4:54 PM,5901384,https://www.bitarsy.xyz/m1soft/,VALID PHISH
Jan 11 2019 4:44 PM,5901371,http://10920file.com/PL736bc/one/index.php,Unknown
Jan 11 2019 12:47 PM,5901123,https://alnouri.org/homegate.ch.login.812751721572581277/...,Unknown
Jan 11 2019 12:35 PM,5901112,https://inside.in.net/fold/o/e831/index.php,Unknown
Jan 11 2019 7:52 AM,5900826,https://pstfinchde.blogspot.com/,Unknown
Jan 11 2019 7:10 AM,5900793,http://xtoption360.xyz/gateway/wettansfer/qq/,Unknown
Jan 10 2019 8:55 AM,5899931,https://pdloans.net/wp-content/plugins/build/blesdlook19/...,Unknown
Jan 10 2019 6:50 AM,5899805,http://israeljoias.com.br/wp-content/plugins/wp-google-map-plugin/modu...,Unknown
Jan 10 2019 6:50 AM,5899804,http://israeljoias.com.br/wp-content/plugins/wp-google-map-plugin/modu...,VALID PHISH
Jan 10 2019 6:50 AM,5899803,http://kovacsnurseries.eu/Pictures/ujdonsagok/...,VALID PHISH
Jan 10 2019 6:49 AM,5899802,http://contacji.beget.tech/post/,Unknown
Jan 10 2019 6:49 AM,5899801,https://bestlogisticsservice.nl/file/ind.php?connect.secure.wellsfargo...,Unknown
Jan 10 2019 6:47 AM,5899800,https://pstfchgm.blogspot.com/,VALID PHISH
Jan 10 2019 6:44 AM,5899799,http://snb-ch.com/miss/Valid/gm/,Unknown
Jan 9 2019 4:16 PM,5899117,http://truequoting.com/js/.auto/contact/session/[email protected],Unknown
Jan 9 2019 12:02 PM,5898872,https://publicasa.com.mx/New_update/secure_updates/...,VALID PHISH
Jan 9 2019 12:02 PM,5898871,https://publicasa.com.mx/webmails/,VALID PHISH
Jan 9 2019 11:59 AM,5898867,https://publicasa.com.mx/wp-admins/,Unknown
Jan 9 2019 10:55 AM,5898828,https://s3.asurahosting.com/~alianceh/polling/56c459/...,VALID PHISH
Nov 21 2018 1:18 PM,5850247,http://178.128.199.11/414/a94ff/Karte.htm?https://ebanking-ch1.ubs.com...,Unknown
Nov 21 2018 8:36 AM,5850047,http://www.leminhtam.com/wp-content/themes/primer/assets/genericons/P9...,VALID PHISH
Nov 21 2018 8:36 AM,5850046,http://www.leminhtam.com/wp-content/themes/primer/assets/genericons/P9...,Unknown
Nov 21 2018 8:36 AM,5850043,http://lelakikeraz.com/w/,VALID PHISH
Nov 21 2018 8:35 AM,5850041,http://ios.appleid.fakturaen.mas.uimserv.gq/appkey/session/k3rlas00deo...,Unknown
Nov 21 2018 7:18 AM,5849961,http://46.101.47.98/3,Unknown
Nov 21 2018 7:14 AM,5849958,http://vpas.paypal.ch.webapp.invoice465165.net.185-101-158-246.139.hos...,VALID PHISH
Nov 21 2018 7:14 AM,5849957,http://vpas.paypal.ch.webapp.invoice465165.net.185-101-158-246.139.hos...,Unknown
Nov 21 2018 7:13 AM,5849956,http://178.128.199.11/414/a2ae8/Karte.htm?https://ebanking-ch1.ubs.com...,Unknown
Nov 21 2018 7:12 AM,5849955,http://www.amoamachiasesdachurch.org/wp-includes/js/tinymce/license/li...,Unknown
Nov 21 2018 7:12 AM,5849954,http://kondkail.myhostpoint.ch/,Unknown
Nov 20 2018 7:52 PM,5849594,http://projectcentral.astleygilbert.com/p1p/index.html...,VALID PHISH
Nov 20 2018 7:51 PM,5849591,https://fabmetal.com.br/wp-includes/random_compat/c920/...,VALID PHISH
Nov 20 2018 4:19 PM,5849323,https://drtatianaderma.com/sk/[email protected],Unknown
Nov 20 2018 4:01 PM,5849301,https://www.angelordemon.com.br/js/mage/adminhtml/product/errors/SSL/...,Unknown
Nov 20 2018 4:01 PM,5849300,https://www.featuredeco.co.uk/js/mage/adminhtml/product/errors/...,VALID PHISH
Nov 20 2018 3:36 PM,5849271,http://dev.optimactive.com/ttw/wp-includes/SimplePie/XML/Declaration/P...,Unknown
Nov 20 2018 3:18 PM,5849227,http://ranb.ch/language/netflix/ar/home/1.html...,VALID PHISH
Nov 20 2018 1:17 PM,5849075,http://alcidesadv.com.br/wp-content/plugins/seo-fum/lang/P9105/...,VALID PHISH
Nov 20 2018 11:33 AM,5848994,https://sunriseinfos0.weebly.com/,Unknown
Dec 3 2016 10:09 AM,4657595,https://paypal.com-renews.com/,Unknown
Dec 3 2016 8:47 AM,4657534,http://amz-tld-update-and-verify.techcomvisions.com/Amzn-Access/...,Unknown
Dec 3 2016 8:41 AM,4657501,http://www.wishmart.com.pk/wp-admin/images/nl/x/53e6a62fdcd3b9c2e96b16...,Unknown
Dec 3 2016 8:41 AM,4657499,http://www.wishmart.com.pk/wp-admin/images/nl/x/...,Unknown
Dec 3 2016 8:40 AM,4657485,http://www.ghakhatauli.com/admin/in/,Unknown
Dec 2 2016 12:58 PM,4655109,http://ritzyproduct.com/a/von/,Unknown
Dec 2 2016 8:43 AM,4654624,http://6s1.ecolestpr.be/ubs/card.php,Unknown
Dec 2 2016 8:43 AM,4654623,http://6s1.ecolestpr.be/ubs/,Unknown
Dec 2 2016 8:25 AM,4654612,http://r9wjwfppwi41.stokkelblad.be/ubs/card.php...,Unknown
Dec 1 2016 10:36 PM,4653737,http://lightningmotorsales.com/ap/update-your-account/...,Unknown
Dec 1 2016 10:36 PM,4653736,http://www.jcmotorsportsonline.com/wp-content/plugins/car-demon/widget...,Unknown
Dec 1 2016 6:06 PM,4652944,http://chocolatemolinillo.com/nuevo/images/royal/-/Apple-2016/login.ap...,Unknown
Dec 1 2016 6:06 PM,4652943,http://chocolatemolinillo.com/nuevo/images/royal/-/Apple-2016/login.ap...,Unknown
Dec 1 2016 6:06 PM,4652942,http://ricardo.room-8039519931423-preview.online/...,Unknown
Dec 1 2016 6:06 PM,4652941,http://lzw1.betteravierswallons.be/ubs/card.php...,Unknown
Dec 1 2016 6:06 PM,4652940,http://lzw1.betteravierswallons.be/ubs/,Unknown
Dec 1 2016 6:06 PM,4652939,http://1.e-boux.be/ubs/card.php,Unknown
Dec 1 2016 6:06 PM,4652938,http://1.e-boux.be/ubs/,Unknown
Dec 1 2016 6:06 PM,4652937,http://priectw.com/img/,Unknown
Dec 1 2016 6:06 PM,4652934,http://55937mgy1.in2thecloud.pro/ubs/card.php,Unknown
Nov 19 2016 5:44 PM,4624777,http://rconline.com.ar/new/js/Click.php,Unknown
Nov 19 2016 5:44 PM,4624776,http://jimfrrrk.net.luprichun.net/irewolede/index.htm...,Unknown
Nov 19 2016 5:44 PM,4624775,http://liceorigobertoiglesias.cl/KOCK/document.php...,Unknown
Nov 19 2016 5:44 PM,4624774,http://igorsuhet.com.br/rr/secure-domain-encrypted/secure-domain-encry...,VALID PHISH
Nov 19 2016 5:44 PM,4624773,http://kunden-verifizieren-de.com/745165/,Unknown
Nov 19 2016 5:43 PM,4624772,http://backend.abraziaustralia.com.au/fp/moncompte/mobile-free-7dd2124...,Unknown
Nov 19 2016 5:43 PM,4624771,http://backend.abraziaustralia.com.au/fp/moncompte/mobile-free-7dd2124...,VALID PHISH
Nov 19 2016 5:33 PM,4624762,http://livenevis.com/iconnect-verify-your-account-wmid15093f4-110ll-pp...,Unknown
Nov 19 2016 5:33 PM,4624760,http://heartbreak.flywheelsites.com/wp-content/themes/twentysixteen/in...,Unknown
Nov 19 2016 5:32 PM,4624759,http://luxedevalentina.com.au/HOTMAIL2016/home/login.php...,VALID PHISH
Nov 19 2016 5:31 PM,4624756,http://www.isbktr-eng.com/tr/open_account.htm,Unknown
Nov 19 2016 5:31 PM,4624754,http://ldwybf9oo-site.1tempurl.com/app/facebook.com/?lang=de&key;=TEEMu...,Unknown
Nov 19 2016 5:31 PM,4624753,http://ldwybf9oo-site.1tempurl.com/app/facebook.com/...,Unknown
Nov 19 2016 5:30 PM,4624752,http://oscarsmoje.com/update/payment/SPDM-1607001.php...,VALID PHISH
Nov 19 2016 5:30 PM,4624751,http://jayharr.is/lex/HOTMAILNEW/newhotmail/hotmail/index.php...,Unknown
Nov 19 2016 11:50 AM,4623809,http://kunden-abgleich.pro/435409/germany/nutzerkonto/l8br1cjPo4XVz7S/...,Unknown
Nov 19 2016 11:50 AM,4623808,http://kunden-abgleich.pro/435409/germany/nutzerkonto/l8br1cjPo4XVz7S/...,Unknown
Nov 19 2016 11:38 AM,4623801,http://ko.24hour7.com/en/css/.../login/,VALID PHISH
Nov 19 2016 11:38 AM,4623798,https://update-identity.ngrok.io/support/myaccount/I381RIRN/login.php?...,Unknown
Nov 19 2016 11:38 AM,4623797,https://update-identity.ngrok.io/support/,Unknown
Jul 17 2017 8:31 AM,5101340,http://escueladeesteticaelnogal.edu.co/cembra/2e4490a1d6624eabb58721c5...,Unknown
Jul 17 2017 8:31 AM,5101339,http://mmsolar.pl/cemb/,Unknown
Jul 17 2017 6:16 AM,5101191,http://www.adabus.it/app/LoadConfig6.php,Unknown
