:LABEL	anzeige_name:string	anzeige_name_de:string	anzeige_name_fr:string	anzeige_name_mixed:string	id:ID(kanton_id)	abkuerzung:string	kantonsnr:int	name_de:string	name_fr:string	name_it:string	romandie:int	anzahl_staenderaete:int	amtssprache:string[]	hauptort_de:string	hauptort_fr:string	hauptort_it:string	flaeche_km2:int	beitrittsjahr:int	wappen_svg:string	wappen_svg_pfad:string	wappen_klein:string	wappen:string	lagebild:string	homepage:string	beschreibung:string	freigabe_datum:localdatetime
Kanton	"Zürich"	"Zürich"	"Zurich"	"Zürich / Zurich"	1	"ZH"	1	"Zürich"	"Zurich"	"Zurigo"	"0"	2	"de"	"Zürich"			1729	1351	"\n<!-- Generator: Adobe Illustrator 16.0.2, SVG Export Plug-In . SVG Version: 6.00 Build 0)  -->\n<!DOCTYPE svg PUBLIC ""-//W3C//DTD SVG 1.1//EN"" ""http://www.w3.org/Graphics/SVG/1.1/DTD/svg11.dtd"">\n<svg version=""1.1"" id=""Ebene_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px""\n	 width=""406.224px"" height=""492.466px"" viewBox=""-175.818 -214.101 406.224 492.466""\n	 enable-background=""new -175.818 -214.101 406.224 492.466"" xml:space=""preserve"">\n<g>\n	<path fill=""#FFFFFF"" d=""M27.194-212.026h201.734v296.5c0,106.563-90.25,192.938-201.602,192.938\n		c-111.336,0-201.59-86.375-201.59-192.938v-296.5H27.194L27.194-212.026z""/>\n	<path fill=""#248BCC"" d=""M-174.263,84.458c0,106.563,90.254,192.953,201.59,192.953c74.461,0,140.805-40.906,175.711-98.357\n		l-377.301-391.414V84.458z""/>\n	<path fill=""none"" stroke=""#000000"" stroke-width=""3.048"" d=""M27.159-212.577h201.722V83.927\n		c0,106.531-90.233,192.913-201.577,192.913c-111.336,0-201.598-86.382-201.598-192.913v-296.504H27.159z""/>\n</g>\n</svg>"	"images/kanton/wappen/svg/zh.svg"	"images/kanton/wappen/20px/Wappen_Aargau_matt.svg.png"	"images/kanton/wappen/50px/Wappen_Aargau_matt.svg.png"	"images/kanton/lage/Karte_Lage_Kanton_Aargau_2014.png"			2014-09-16T00:00:00
Kanton	"Bern"	"Bern"	"Berne"	"Bern / Berne"	2	"BE"	2	"Bern"	"Berne"	"Berna"	"0"	2	"de"	"Bern"			5959	1353	"\n<!-- Generator: Adobe Illustrator 16.0.2, SVG Export Plug-In . SVG Version: 6.00 Build 0)  -->\n<!DOCTYPE svg PUBLIC ""-//W3C//DTD SVG 1.1//EN"" ""http://www.w3.org/Graphics/SVG/1.1/DTD/svg11.dtd"">\n<svg version=""1.1"" id=""Ebene_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px""\n	 width=""406.505px"" height=""492.818px"" viewBox=""-176.002 -213.546 406.505 492.818""\n	 enable-background=""new -176.002 -213.546 406.505 492.818"" xml:space=""preserve"">\n<g>\n	<path fill=""#FFD72E"" d=""M27.127-212.022h201.852V84.685c0,106.625-90.297,193.063-201.723,193.063\n		c-111.406,0-201.734-86.438-201.734-193.063v-296.707H27.127z""/>\n	<path d=""M210.557-11.084c-3.766-7.023-31.813-35.09-66.813-54.191c-15.422-8.426-63.109-34.066-102.172-41.242\n		c-4.227-0.773-7.898-2.629-12.164-1.641c-1.77,0.41-4.414-2.152-1.367-3.902c1.672-0.969,3.375-1.77,12.031-1.609\n		c-7.359-5.16-9.801-4.367-21.527-4.148c2.496-4.777,16.152-4.785,16.152-4.785s-6.289-3.891-25.023-2.535\n		c3.789-3.137,11.145-4.594,11.145-4.594s-10.227-4.207-21.969,1.176c-0.953,0.434-2.066,1.352-4.352,1.488\n		c-2.289,0.137-7.961-0.68-8.891-0.879c-0.91-0.211-4.504-0.832-4.102-4.129c0.375-3.289,3.207-3.359,3.926-3.426\n		c0.703-0.094,9.168,0.539,11.367-3.527c1.488-2.766,4.281-13.574-3.352-16.688c-10.91-4.441-16.414-0.777-18.047-0.391\n		c-1.648,0.367-3.902-1.313-3.902-1.313s-8.418-8.578-11.145-10.625c-2.738-2.031-10.594-5.703-16.563-6.734\n		c-1.32-0.211-3.672-0.859-4.031-1.16c-1.359-1.137-5.848-1.785-7.445-1.656c-1.992,0.168-6.313-0.512-8.648,3.023\n		c-1.488,2.246-2.641,2.305-5.617,2.785c-2.969,0.484-10.801,0.039-10.801,0.039s-10.094-0.047-13.352-2.273\n		c-1.52-1.047-6.223-5.281-7.504-6.816c-1.258-1.527-3.238-0.598-3.07-0.031c0.773,2.832,0.168,7.992-2.84,11.344\n		c-3.457,3.801-7.363,7.395-8.043,8.234c-0.695,0.832-1.816,4.879,0.602,6.414c2.406,1.512,4.305,2.648,4.305,2.648\n		s-1.555,10.023-1.219,13.039c-2.277-0.969-6.23-3.113-8.621-5.031c-15.625-12.551-16.93-26.582-20.16-27.113\n		c-3.234-0.527-7.664,15.961,1.238,27.281c10.289,13.104,30.039,16.168,30.039,16.168s-3.223,4.09-2.855,9.719\n		c-3.43,1.707-3.902,2.875-3.902,2.875s-0.289,2.23,1.902,4c60.907-1.435,104.923,56.62,94.747,123.307\n		c-1.473,9.672-8.73,33.871-11.633,40.902c-2.922,7.031-3.785,18.461-3.785,18.461s-0.969,3.555-2.742,3.305\n		c-1.73-0.242-1.84-1.648-1.777-2.555c0.305-1.328-0.879-6.539-0.406-9.82c0.496-3.242-1.395-5.586-1.395-5.586\n		s4.688-10.43-7.422-19.461c2.168,11.82-1.73,14.461-1.73,14.461S-67.4,35.966-83.142,36.49c6.801,5.82,7.84,14.195,8.086,14.789\n		c-1.941-3.789-17.598-14.164-26.75-0.047c15.465,0.93,18.031,6.75,18.031,6.75s-18.414-6.797-26.313,10.906\n		c8.785-2.281,18.008-0.516,18.008-0.516s-10.961,2.484-11.094,12.063c6.016-2.922,15.375-0.938,15.375-0.938s-0.273,0-0.176,0.922\n		c1.48,0.469,8.262,10.641,13.91,13.328c5.656,2.672,37.832,4.625,51.578-1.719c3.488-1.609,3.719-0.969,5.016-5.281\n		c4.262-14.172,21.168-52.938,33.031-76.68C23.505-5.878,30.869-16.902,30.9-17.902c0.063-1.969-9.754-13.008-10.891-14.266\n		c-1.113-1.262,0.969-1.957,0.969-1.957s7.43,1.789,10.477,6.148c3.07,4.363,3.609,5.145,2.969,7.465\n		c-0.656,2.328-6.199,19.043-6.199,19.043s85.887,6.895,86.449,9.75c0.586,2.863-26.82,5.406-34,6.93\n		C68.33,17.832,56.752,32.527,57.963,36.699c5,17.344,6.805,60.828,7.203,64.125c0.422,3.297,4.82,4.953,6.508,5.047\n		c1.672,0.078,10.57,0.164,11.406,1.563c0.805,1.406-0.461,1.953-0.461,1.953s-1.984,1.438-5.523,1.109\n		c-3.539-0.297-24.164-6.031-27.539-9.766c-3.344-3.75-5.031-5.656-5.031-5.656s2.016-16.766-14.063-14.922\n		c5.781,8.094,1.406,11.688,1.406,11.688s-6.453-12.359-26.453-6.375c13.512,5.188,13.871,9.047,13.871,9.047\n		s-11.109-5-22.453,5.531c14.977,0.172,17,5.984,17,5.984s-16.898-3.5-20.336,14.563c12.055-7.445,18.59-2.641,18.59-2.641\n		s-18.633,5.828-13.512,22.227c7.289-7.195,16.512-9.016,16.512-9.016l0.25,0.773c0,0,4.422,1.867,8.438,1.922\n		c4.008,0.047,4.984-0.578,4.449-2.789c-0.535-2.211,0.313-4.711,0.352-5.563c0.055-0.836,1.48-1.063,1.48-1.063\n		s0.906-0.211,1.203,1.086c0.688,2.898-1.5,5.273,1.328,8.586c2.836,3.313,7.211,2.57,8.594,3.086\n		c1.375,0.508,9.047,1.961,9.047,1.961s21.555,3.773,28.359,0.867c4.813-2.047,18.938-11.172,22.797-17.5\n		c1.875-3.078,2.688-7.016,3.141-11.344c1.656-16.609,5.922-36.531,17.906-45.938c0.922-0.75,2.875-1.297,3.906-1.938\n		c1.156-0.703,2.188-0.953,2.625-2.078c0.328-2.625-4.203-36.469-4.859-45.859c-1.156-16.992-13.875-30.105-13.875-30.105\n		s0-1.113,1.375-1.398c1.383-0.305,3.578,0.246,3.578,0.246s7.984-0.344,13.922,30.922c5.922,31.242,6.484,56.273,12.719,68.094\n		c1.906,3.578,10.625,17.656,17.656,31.414c5.813,11.375,7.531,19.359,9.875,24.047c5.188,10.359,0.188,23.125-1.859,24.523\n		c-2.063,1.414-2.203,0.102-2.922-0.328c-0.734-0.461,0.25-5.445,0.25-5.445s2.016-2.406-0.75-6.719\n		c-2.797-4.328-15.438-7.422-15.438-7.422s-1.875-1.359-3.094-2.016c1.297-12.625-19.805-13.813-19.805-13.813\n		s6.086,8.625,5.227,16.953c-15.164-11.164-27.453-0.031-27.453-0.031s11.453,2.016,16.609,11.094\n		c-20.109-5.156-22.297,9.719-22.297,9.719s8.164-3.719,16.891,3.047c-18.922,1.406-16.016,16.359-16.016,16.359\n		s4.938-6.516,19.625-1.609c-0.281,0.438-12.063,9.203-4.734,23.477c1.719-3.695,6.141-9.695,11.391-11.875\n		c0.531,0.672,0.625,0.625,0.797,0.789c0,0,11.688-5,17.641-5.164c5.969-0.164,10.844-0.523,18.563-1.313\n		c7.719-0.805,12.172-4.438,15.797-6.523c3.609-2.078,17.813-20.313,21.422-23.461c3.609-3.164,4.531-8.539,4.531-8.539\n		s2.375-7.625,3.75-25.133c1.375-17.523,2.392-41.633,2.017-56.984C208.965,47.277,196.45,0.144,196.45,0.144\n		s-0.047-1.574,1.078-1.969c1.148-0.383,1.109,0.012,2.672,2.504c1.547,2.465,4.546,15.852,7.046,17.801\n		c0.969,0.746,0.805,3.594,4.655,2.105c1.188-0.449,2.97-8.063,3.625-12.215C216.213,4.154,214.307-4.069,210.557-11.084\n		 M-112.544-147.948c0.457,0.168,0.961,0.43,0.961,0.43s-1.023,8.938,0.281,12.953c-5.527-2.09-10-3.703-10-3.703\n		S-116.041-146.413-112.544-147.948 M-112.318-117.725c-0.219,0.016-0.855-0.078-1.754-0.16c-4.07-3.375-4.422-9.23-4.422-9.23\n		s9.023,2.199,10.543,2.902C-108.677-122.303-111.873-119.885-112.318-117.725 M-101.248-115.917\n		c-1.113-0.352-3.664-2.672-3.766-4.176c-0.098-2.055-0.586-3.359-0.586-3.359s13.184,3.633,17.023,10.191\n		C-93.935-114.588-100.134-115.565-101.248-115.917 M-109.927-133.975c0,0,4.328-6.879,8.055-8.637\n		c12.426,6.48,18.379,17.695,20.504,25.629C-88.263-125.702-109.927-133.975-109.927-133.975""/>\n	<path d=""M-109.529-18.303c16.02-4.672,32.539-22.516,44.113-34.086c6.578-6.586,11.328-10,12.648-11.047\n		c1.938,1.574,10.367,15.512,14.449,28.992c3.152,10.406,2.887,21.191,2.734,24.285C-36.087-0.741-42.294,1.13-42.294,1.13\n		S-80.119,13.548-86.63,13.388c-2.992-0.09-26.113,5.453-32.816,4.824c-17.625-1.695-21.879-10.113-21.879-10.113l-8.809-15.297\n		c0,0-1.113-3.582,2.113-2.504c3.23,1.105,3.652,1.168,6.559,1.969c2.902,0.816,0.582-2.078,0.582-2.078s-2.863-1.602-5.375-2.707\n		c-8.113-3.566-8.977-15.457-8.977-15.457s-0.414-9.828-0.016-17.023c0.395-7.191-16.289-6.734-16.289-6.734s6.387-13.168,26-5.52\n		c0.176-7.066-17.023-12.367-17.023-12.367s10.563-11.191,29.992,4.438c1.016-11.367-8.84-20.43-8.84-20.43\n		s15.543-2.824,21.898,18.863c6.605-5.336,2.59-19.871,2.59-19.871s15.039,8.359,10.336,23.645\n		c7.832-1.383,10.77-11.598,10.77-11.598s6.039,10.648-3.73,21.113c-3.672,3.926-4.496,2.773-4.496,2.773\n		s-15.613,20.395-5.605,46.305c1.277,3.336,3.438,0.824,3.727-0.672C-105.638-6.542-106.455-12.061-109.529-18.303""/>\n	<path d=""M-38.646-170.405c0,0,11.48,10.328,12.559,11.641c0.938,1.109,7.855-2.656,11.449-1.816\n		c2.191,0.512-1.168-6.199-2.543-8.145c-1.387-1.922-5.977-6.785-11.516-5.863C-33.408-173.803-38.646-170.405-38.646-170.405""/>\n	<path fill=""#E7423F"" d=""M-87.919-116.557c-5.895-7.098-18.617-10.055-33.289-13.777c-10.605-2.703-22.109-7.293-27.832-15.496\n		c-3.008-4.27-4.438-8.973-4.613-13.191c-0.129-3.16,0.32-5.918,0.902-7.75c0.297,0.559,0.578,1.152,0.84,1.703\n		c2.594,5.473,6.785,14.766,17.504,23.094c5.113,3.945,14.219,6.664,23.098,10.027c9.535,3.277,19.75,8.137,25.961,14.445\n		c0,0,3.934,4.371,4.309,5.84c-0.895-0.168-2.301-0.496-4.031-0.781C-85.677-114.022-87.919-116.557-87.919-116.557""/>\n	<path fill=""none"" stroke=""#E41E2E"" stroke-width=""0.888"" d=""M-87.919-116.557c-5.895-7.098-18.617-10.055-33.289-13.777\n		c-10.605-2.703-22.109-7.293-27.832-15.496c-3.008-4.27-4.438-8.973-4.613-13.191c-0.129-3.16,0.32-5.918,0.902-7.75\n		c0.297,0.559,0.578,1.152,0.84,1.703c2.594,5.473,6.785,14.766,17.504,23.094c5.113,3.945,14.219,6.664,23.098,10.027\n		c9.535,3.277,19.75,8.137,25.961,14.445c0,0,3.934,4.371,4.309,5.84c-0.895-0.168-2.301-0.496-4.031-0.781\n		C-85.677-114.022-87.919-116.557-87.919-116.557z""/>\n	<path fill=""#FFFFFF"" d=""M-122.189-118.174c1.52-0.031,3.453-0.207,5-0.031c-2.16-1.52-3.074-7.473-3.074-7.473\n		S-122.431-122.303-122.189-118.174""/>\n	<path fill=""#FFFFFF"" d=""M-110.255-117.381c1.504,0.078,2.57,0.406,5.098,0.84c-2.227-1.488-1.297-4.254-2.168-5.465\n		C-108.873-119.475-109.822-119.213-110.255-117.381""/>\n	<path fill=""#FFFFFF"" d=""M-109.759-137.756c2.344-3.711,5.527-5.961,5.703-6.008c-1.086-0.504-5.59-2.785-5.59-2.785\n		S-109.99-138.092-109.759-137.756""/>\n	<path fill=""#FFFFFF"" d=""M-121.83-141.045c0,0,4.926-6.793,7.102-7.809c-3.375-0.992-4.781-1.793-5.902-2.43\n		C-121.576-146.038-121.83-141.045-121.83-141.045""/>\n	<path fill=""#E7423F"" d=""M104.62,22.49c0,0,13.344-1.934,20.766,4.363c-0.094-1.234-0.953-8.289-0.953-8.289\n		S111.417,13.939,104.62,22.49""/>\n	<path fill=""none"" stroke=""#E41E2E"" stroke-width=""0.888"" d=""M104.62,22.49c0,0,13.344-1.934,20.766,4.363\n		c-0.094-1.234-0.953-8.289-0.953-8.289S111.417,13.939,104.62,22.49z""/>\n	<path fill=""#FFFFFF"" d=""M-66.431-170.573c0,0,3.633,0.297,4.93,3.832c1.238,3.438,1.816,8.512-0.785,18.961\n		c-0.23,0.961-2.129,0.758-2.176-0.426c-0.039-1.191,1.168-6.391,1.496-9.406c0.328-3.015-0.082-6.73-1.09-7.641\n		c-0.824-0.746-2.375-1.359-2.711-1.426c-0.336-0.078-2.145-0.445-1.77-2.16C-68.15-170.557-66.431-170.573-66.431-170.573""/>\n	<path fill=""#FFFFFF"" d=""M-65.576-160.366c1.816-0.504,1.016-2.375-1.23-3.191c-2.242-0.824-7.359,0.496-8.945,5.313\n		c-1.473,4.406,5.648,8.055,7.121,7.984c2.52-0.105,3.176-3.457,1.664-4.146c-1.488-0.703-3.855-0.953-3.648-2.896\n		C-70.416-159.252-67.384-159.846-65.576-160.366""/>\n	<path fill=""#E7423F"" d=""M-105.392-60.1c0,0,4.219,0.168,8.387-6.121c-0.336,5.625-4.824,10.367-4.824,10.367L-105.392-60.1z""/>\n	<path fill=""#E7423F"" d=""M-164.767-54.292c6.098-4.961,18.375-0.012,18.375-0.012l-6.262,5.434\n		C-152.654-48.877-155.181-54.366-164.767-54.292""/>\n	<path fill=""#E7423F"" d=""M-154.888-69.924c8.824-2.809,21.234,7.992,21.234,7.992s-6.563,3.375-8.496,4.336\n		C-142.005-58.327-143.103-66.252-154.888-69.924""/>\n	<path fill=""#E7423F"" d=""M-134.697-81.991c8.684,2.961,12.059,17.281,12.059,17.281l-6.945,1.383\n		C-129.591-63.327-127.623-72.436-134.697-81.991""/>\n	<path fill=""#E7423F"" d=""M-116.759-64.733c3.242-3.375,5.383-8.695,4-14.938c2.281,2.098,5.145,10.746,2.648,17.043\n		C-111.134-63.167-112.384-64.534-116.759-64.733""/>\n	<path fill=""#E7423F"" d=""M-55.751,54.888c-1.207-0.75-3.086-1.078-4.383-1.094c3.605-3.469,2.816-8.672,2.816-8.672\n		S-53.888,50.576-55.751,54.888""/>\n	<path fill=""#E7423F"" d=""M-65.056,53.904c-3.438,0.328-5.816,1.078-6.488,1.438c-0.512-9.867-4.016-14.406-4.016-14.406\n		S-67.509,45.56-65.056,53.904""/>\n	<path fill=""#E7423F"" d=""M-74.72,56.544c-1.75,1.25-1.43,0.75-4.184,2.836c-3.238-5.297-6.758-9.758-18.16-10.039\n		C-88.376,43.107-77.263,50.576-74.72,56.544""/>\n	<path fill=""#E7423F"" d=""M-103.791,64.919c3.168-6.047,16.129-6.375,22.48-2.883c-1.93,2.273-2.387,3.305-3.113,5.797\n		C-90.189,64.201-100.677,64.591-103.791,64.919""/>\n	<path fill=""#E7423F"" d=""M-98.791,76.185c4.305-5.75,13.031-5.766,13.168-5.5c-0.273,0.375-1.785,5.109-1.785,5.734\n		C-87.837,76.138-92.615,74.888-98.791,76.185""/>\n	<path fill=""#E7423F"" d=""M41.401,94.388c-1.969-0.438-4.594-0.938-6.422-1.234c0.719-0.703,2.828-6.281,0.313-10.422\n		C37.088,83.201,41.276,84.701,41.401,94.388""/>\n	<path fill=""#E7423F"" d=""M23.104,95.013c2.465-1.531,4.074-1.719,5.992-1.625c-2.238-5.391-12.992-7.516-14.863-6.922\n		C15.424,86.998,22.799,90.623,23.104,95.013""/>\n	<path fill=""#E7423F"" d=""M4.471,98.044c7.219-3.5,14.012-0.859,14.539-0.5c-0.809,0.766-2.93,3.063-3.824,5.195\n		C13.592,99.013,4.471,98.044,4.471,98.044""/>\n	<path fill=""#E7423F"" d=""M-2.349,115.419c0.574-1.375,7.398-8.172,15.055-6c-1.176,2.109-1.367,3.344-0.793,5.125\n		C4.44,111.529-2.095,115.341-2.349,115.419""/>\n	<path fill=""#E7423F"" d=""M0.639,134.654c1.785-9.078,8.402-11.672,11.648-13.188c-0.094,1.422,0.41,5.422,1.16,6.531\n		C12.553,127.81,4.377,130.091,0.639,134.654""/>\n	<path fill=""#E7423F"" d=""M141.12,141.982c-2.297,0.625-5.688,2.047-6.906,2.813c0.406-5.469-1.313-10.813-2.898-13.188\n		C133.932,131.966,141.807,135.248,141.12,141.982""/>\n	<path fill=""#E7423F"" d=""M123.667,154.732c-0.734-2.359-7.406-9.922-13.391-11.109c4.609-2.516,12.656-2.234,20.047,3.922\n		C127.401,149.451,124.323,153.482,123.667,154.732""/>\n	<path fill=""#E7423F"" d=""M102.542,161.544c3.82-6.859,15.703-4.094,19.063-2.781c-1.453,1.594-2.766,4.359-3.109,8.688\n		C115.557,162.201,106.323,160.56,102.542,161.544""/>\n	<path fill=""#E7423F"" d=""M101.948,179.107c-0.25,0.641,1.734-8.563,16.063-7.859c-0.422,3.492-0.469,4.953,0.063,8.375\n		C108.792,175.748,101.948,179.107,101.948,179.107""/>\n	<path fill=""#E7423F"" d=""M114.432,199.482c0,0-1.313-7.344,4.922-13.047c0.625,3.141,1.578,4.969,2.828,6.203\n		C118.37,193.888,114.432,199.482,114.432,199.482""/>\n	<path fill=""none"" stroke=""#FFFFFF"" stroke-width=""3.176"" stroke-linecap=""round"" stroke-linejoin=""round"" d=""M-114.63-57.831\n		c-3.074,2.855-6.344,2.313-9.129,5.504c-2.023,2.32-7.48,10.219-4.582,23.145c1.895,8.418,3.664,23.219,4.75,28.008\n		c1.457,6.426-2.262,12.504-4.855,12.602""/>\n	<path fill=""none"" stroke=""#FFFFFF"" stroke-width=""2.664"" stroke-linecap=""round"" stroke-linejoin=""round"" d=""M36.26,99.529\n		c0.25,3.703,0.25,5.859,1.453,9.281c0.859,2.469,5.625,4.297,14.719,6.891c5.563,1.594,15.875,5.141,19.094,6.516\n		c7.422,3.156,4.266,8.211,4.391,11""/>\n	<path fill=""#E7423F"" d=""M-174.478,84.685c0,106.625,90.328,193.063,201.734,193.063c46.254,0,88.879-14.906,122.91-39.969\n		L-174.478,40.732V84.685z""/>\n	<polygon fill=""#E7423F"" points=""228.979,-212.022 27.127,-212.022 -71.904,-212.022 228.979,-29.381 	""/>\n	<g>\n		<path fill=""none"" stroke=""#000000"" stroke-width=""3.048"" d=""M27.127-212.022h201.852V84.685\n			c0,106.625-90.297,193.063-201.723,193.063c-111.406,0-201.734-86.438-201.734-193.063v-296.707H27.127z""/>\n	</g>\n</g>\n</svg>"	"images/kanton/wappen/svg/be.svg"	"images/kanton/wappen/20px/Wappen_Appenzell_Ausserrhoden_matt.svg.png"	"images/kanton/wappen/50px/Wappen_Appenzell_Ausserrhoden_matt.svg.png"	"images/kanton/lage/Karte_Lage_Kanton_Appenzell_Ausserrhoden_2014.png"			2014-09-16T00:00:00
Kanton	"Luzern"	"Luzern"	"Lucerne"	"Luzern / Lucerne"	3	"LU"	3	"Luzern"	"Lucerne"	"Lucerna"	"0"	2	"de"	"Luzern"			1493	1332	"\n<!-- Generator: Adobe Illustrator 16.0.2, SVG Export Plug-In . SVG Version: 6.00 Build 0)  -->\n<!DOCTYPE svg PUBLIC ""-//W3C//DTD SVG 1.1//EN"" ""http://www.w3.org/Graphics/SVG/1.1/DTD/svg11.dtd"">\n<svg version=""1.1"" id=""Ebene_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px""\n	 width=""406.504px"" height=""492.75px"" viewBox=""-176.134 -213.811 406.504 492.75""\n	 enable-background=""new -176.134 -213.811 406.504 492.75"" xml:space=""preserve"">\n<g>\n	<path fill=""#FFFFFF"" d=""M26.963-212.292h201.875V84.376c0,106.609-90.328,193.031-201.73,193.031\n		c-111.395,0-201.715-86.422-201.715-193.031v-296.668H26.963z""/>\n	<path fill=""#248BCC"" d=""M27.116,277.408L27.116,277.408c-111.395,0-201.715-86.422-201.715-193.031v-296.668H26.963L27.116,277.408\n		z""/>\n	<g>\n		<g>\n			<g>\n				<g>\n					<defs>\n						<rect id=""SVGID_1_"" x=""-176.134"" y=""-213.811"" width=""406.504"" height=""492.75""/>\n					</defs>\n					<clipPath id=""SVGID_2_"">\n						<use xlink:href=""#SVGID_1_""  overflow=""visible""/>\n					</clipPath>\n					<path clip-path=""url(#SVGID_2_)"" fill=""none"" stroke=""#000000"" stroke-width=""3.048"" d=""M26.963-212.292h201.875V84.376\n						c0,106.609-90.328,193.031-201.73,193.031c-111.395,0-201.715-86.422-201.715-193.031v-296.668H26.963z""/>\n				</g>\n			</g>\n		</g>\n	</g>\n</g>\n</svg>"	"images/kanton/wappen/svg/lu.svg"	"images/kanton/wappen/20px/Wappen_Appenzell_Innerrhoden_matt.svg.png"	"images/kanton/wappen/50px/Wappen_Appenzell_Innerrhoden_matt.svg.png"	"images/kanton/lage/Karte_Lage_Kanton_Appenzell_Innerrhoden_2014.png"			2014-09-16T00:00:00
