:TYPE	id:START_ID(organisation_id)	interessengruppe_id:END_ID(interessengruppe_id)
GEHOERT_ZU	989	54
GEHOERT_ZU	990	18
GEHOERT_ZU	991	12
GEHOERT_ZU	992	61
GEHOERT_ZU	993	59
GEHOERT_ZU	994	6
GEHOERT_ZU	996	54
GEHOERT_ZU	997	72
GEHOERT_ZU	998	26
GEHOERT_ZU	999	4
GEHOERT_ZU	1000	20
GEHOERT_ZU	1001	44
GEHOERT_ZU	1002	66
GEHOERT_ZU	1003	106
GEHOERT_ZU	1004	65
GEHOERT_ZU	1005	49
GEHOERT_ZU	1006	30
GEHOERT_ZU	1007	78
GEHOERT_ZU	1008	116
GEHOERT_ZU	1009	30
GEHOERT_ZU	1010	18
GEHOERT_ZU	1011	18
GEHOERT_ZU	1012	78
GEHOERT_ZU	1013	78
GEHOERT_ZU	1014	19
GEHOERT_ZU	1015	78
GEHOERT_ZU	1016	78
GEHOERT_ZU	1017	23
GEHOERT_ZU	1018	42
GEHOERT_ZU	1019	23
GEHOERT_ZU	1020	78
GEHOERT_ZU	1021	41
GEHOERT_ZU	1022	20
GEHOERT_ZU	1023	111
GEHOERT_ZU	1024	19
GEHOERT_ZU	1025	23
GEHOERT_ZU	1026	40
GEHOERT_ZU	1027	66
GEHOERT_ZU	1028	23
GEHOERT_ZU	1029	13
GEHOERT_ZU	1030	65
GEHOERT_ZU	1031	78
GEHOERT_ZU	1032	65
GEHOERT_ZU	1033	52
GEHOERT_ZU	1034	32
GEHOERT_ZU	1035	111
GEHOERT_ZU	1036	84
GEHOERT_ZU	1037	66
GEHOERT_ZU	1038	49
GEHOERT_ZU	1039	29
GEHOERT_ZU	1040	79
GEHOERT_ZU	1041	53
GEHOERT_ZU	1042	102
GEHOERT_ZU	1043	131
GEHOERT_ZU	1044	53
GEHOERT_ZU	1045	54
GEHOERT_ZU	1046	54
GEHOERT_ZU	1047	32
GEHOERT_ZU	1048	32
GEHOERT_ZU	1049	32
GEHOERT_ZU	1050	29
GEHOERT_ZU	1051	29
GEHOERT_ZU	1052	29
GEHOERT_ZU	1053	93
GEHOERT_ZU	1054	12
GEHOERT_ZU	1055	2
GEHOERT_ZU	1056	2
GEHOERT_ZU	1057	2
GEHOERT_ZU	1058	2
GEHOERT_ZU	1059	2
GEHOERT_ZU	1060	2
GEHOERT_ZU	1061	67
GEHOERT_ZU	1062	64
GEHOERT_ZU	1063	118
GEHOERT_ZU	1064	71
GEHOERT_ZU	1065	111
GEHOERT_ZU	1066	57
GEHOERT_ZU	1067	59
GEHOERT_ZU	1068	138
GEHOERT_ZU	1069	123
GEHOERT_ZU	1070	23
GEHOERT_ZU	1071	59
GEHOERT_ZU	1076	59
GEHOERT_ZU	1078	12
GEHOERT_ZU	1079	60
GEHOERT_ZU	1080	12
GEHOERT_ZU	1089	25
GEHOERT_ZU	1090	28
GEHOERT_ZU	1091	12
GEHOERT_ZU	1092	105
GEHOERT_ZU	1093	51
GEHOERT_ZU	1094	71
GEHOERT_ZU	1095	12
GEHOERT_ZU	1098	14
GEHOERT_ZU	1099	86
GEHOERT_ZU	1100	122
GEHOERT_ZU	1101	63
GEHOERT_ZU	1102	79
GEHOERT_ZU	1103	63
GEHOERT_ZU	1104	23
GEHOERT_ZU	1105	107
GEHOERT_ZU	1106	10
GEHOERT_ZU	1107	94
GEHOERT_ZU	1108	33
GEHOERT_ZU	1109	49
GEHOERT_ZU	1110	49
GEHOERT_ZU	1111	13
GEHOERT_ZU	1112	1
GEHOERT_ZU	1113	29
GEHOERT_ZU	1114	20
GEHOERT_ZU	1115	51
GEHOERT_ZU	1116	51
GEHOERT_ZU	1117	36
GEHOERT_ZU	1118	33
GEHOERT_ZU	1119	33
GEHOERT_ZU	1120	36
GEHOERT_ZU	1121	123
GEHOERT_ZU	1122	16
GEHOERT_ZU	1123	52
GEHOERT_ZU	1124	32
GEHOERT_ZU	1126	146
GEHOERT_ZU	1127	26
GEHOERT_ZU	1128	23
GEHOERT_ZU	1130	15
GEHOERT_ZU	1131	44
GEHOERT_ZU	1132	19
GEHOERT_ZU	1133	18
GEHOERT_ZU	1134	68
GEHOERT_ZU	1135	79
GEHOERT_ZU	1136	32
GEHOERT_ZU	1137	18
GEHOERT_ZU	1138	60
GEHOERT_ZU	1139	60
GEHOERT_ZU	1141	48
GEHOERT_ZU	1142	59
GEHOERT_ZU	1143	26
GEHOERT_ZU	1144	62
GEHOERT_ZU	1145	41
GEHOERT_ZU	1146	58
GEHOERT_ZU	1147	121
GEHOERT_ZU	1148	29
GEHOERT_ZU	1149	51
GEHOERT_ZU	1150	51
GEHOERT_ZU	1151	51
GEHOERT_ZU	1152	51
GEHOERT_ZU	1153	127
GEHOERT_ZU	1154	35
GEHOERT_ZU	1155	49
GEHOERT_ZU	1156	33
GEHOERT_ZU	1157	19
GEHOERT_ZU	1158	26
GEHOERT_ZU	1159	51
GEHOERT_ZU	1160	29
GEHOERT_ZU	1161	36
GEHOERT_ZU	1162	36
GEHOERT_ZU	1163	5
GEHOERT_ZU	1164	5
GEHOERT_ZU	1165	44
GEHOERT_ZU	1166	121
GEHOERT_ZU	1167	51
GEHOERT_ZU	1168	66
GEHOERT_ZU	1169	46
GEHOERT_ZU	1170	46
GEHOERT_ZU	1171	29
GEHOERT_ZU	1172	82
GEHOERT_ZU	1173	82
GEHOERT_ZU	1174	19
GEHOERT_ZU	1175	123
GEHOERT_ZU	1176	66
GEHOERT_ZU	1177	79
GEHOERT_ZU	1178	51
GEHOERT_ZU	1179	42
GEHOERT_ZU	1180	116
GEHOERT_ZU	1181	12
GEHOERT_ZU	1182	6
GEHOERT_ZU	1183	41
GEHOERT_ZU	1184	54
GEHOERT_ZU	1185	12
GEHOERT_ZU	1187	44
GEHOERT_ZU	1188	12
GEHOERT_ZU	1189	15
GEHOERT_ZU	1190	12
GEHOERT_ZU	1191	87
GEHOERT_ZU	1192	59
GEHOERT_ZU	1193	12
GEHOERT_ZU	1194	57
GEHOERT_ZU	1195	108
GEHOERT_ZU	1196	60
GEHOERT_ZU	1197	128
GEHOERT_ZU	1198	93
GEHOERT_ZU	1199	122
GEHOERT_ZU	1200	12
GEHOERT_ZU	1201	26
GEHOERT_ZU	1202	20
GEHOERT_ZU	1203	26
GEHOERT_ZU	1204	44
GEHOERT_ZU	1205	51
GEHOERT_ZU	1206	94
GEHOERT_ZU	1207	15
GEHOERT_ZU	1208	12
GEHOERT_ZU	1210	14
GEHOERT_ZU	1212	82
GEHOERT_ZU	1213	54
GEHOERT_ZU	1214	94
GEHOERT_ZU	1215	111
GEHOERT_ZU	1216	10
GEHOERT_ZU	1217	33
GEHOERT_ZU	1218	52
GEHOERT_ZU	1219	92
GEHOERT_ZU	1220	90
GEHOERT_ZU	1221	50
GEHOERT_ZU	1222	9
GEHOERT_ZU	1223	18
GEHOERT_ZU	1224	122
GEHOERT_ZU	1225	27
GEHOERT_ZU	1226	23
GEHOERT_ZU	1227	35
GEHOERT_ZU	1228	58
GEHOERT_ZU	1229	35
GEHOERT_ZU	1230	13
GEHOERT_ZU	1231	13
GEHOERT_ZU	1232	13
GEHOERT_ZU	1233	93
GEHOERT_ZU	1234	42
GEHOERT_ZU	1235	18
GEHOERT_ZU	1236	18
GEHOERT_ZU	1237	87
GEHOERT_ZU	1238	78
GEHOERT_ZU	1239	78
GEHOERT_ZU	1240	16
GEHOERT_ZU	1241	18
GEHOERT_ZU	1246	60
GEHOERT_ZU	1247	42
GEHOERT_ZU	1248	42
GEHOERT_ZU	1249	20
GEHOERT_ZU	1250	33
GEHOERT_ZU	1251	93
GEHOERT_ZU	1252	18
GEHOERT_ZU	1253	123
GEHOERT_ZU	1254	51
GEHOERT_ZU	1255	65
GEHOERT_ZU	1256	62
GEHOERT_ZU	1257	49
GEHOERT_ZU	1258	52
GEHOERT_ZU	1259	49
GEHOERT_ZU	1260	62
GEHOERT_ZU	1261	62
GEHOERT_ZU	1262	49
GEHOERT_ZU	1263	28
GEHOERT_ZU	1264	21
GEHOERT_ZU	1265	68
GEHOERT_ZU	1266	35
GEHOERT_ZU	1267	33
GEHOERT_ZU	1268	32
GEHOERT_ZU	1270	49
GEHOERT_ZU	1271	18
GEHOERT_ZU	1272	49
GEHOERT_ZU	1273	19
GEHOERT_ZU	1274	60
GEHOERT_ZU	1275	60
GEHOERT_ZU	1276	88
GEHOERT_ZU	1277	1
GEHOERT_ZU	1278	35
GEHOERT_ZU	1279	1
GEHOERT_ZU	1280	1
GEHOERT_ZU	1281	123
GEHOERT_ZU	1282	146
GEHOERT_ZU	1283	66
GEHOERT_ZU	1284	66
GEHOERT_ZU	1285	133
GEHOERT_ZU	1286	85
GEHOERT_ZU	1287	19
GEHOERT_ZU	1288	2
GEHOERT_ZU	1289	27
GEHOERT_ZU	1290	42
GEHOERT_ZU	1291	39
GEHOERT_ZU	1292	94
GEHOERT_ZU	1293	85
GEHOERT_ZU	1294	65
GEHOERT_ZU	1295	122
GEHOERT_ZU	1296	58
GEHOERT_ZU	1297	96
GEHOERT_ZU	1298	48
GEHOERT_ZU	1299	96
GEHOERT_ZU	1300	96
GEHOERT_ZU	1301	80
GEHOERT_ZU	1302	96
GEHOERT_ZU	1303	96
GEHOERT_ZU	1304	96
GEHOERT_ZU	1305	96
GEHOERT_ZU	1306	52
GEHOERT_ZU	1307	80
GEHOERT_ZU	1308	56
GEHOERT_ZU	1309	85
GEHOERT_ZU	1310	38
GEHOERT_ZU	1311	96
GEHOERT_ZU	1312	36
GEHOERT_ZU	1313	36
GEHOERT_ZU	1314	38
GEHOERT_ZU	1315	96
GEHOERT_ZU	1316	48
GEHOERT_ZU	1317	19
GEHOERT_ZU	1318	19
GEHOERT_ZU	1319	39
GEHOERT_ZU	1320	19
GEHOERT_ZU	1321	19
GEHOERT_ZU	1322	19
GEHOERT_ZU	1323	19
GEHOERT_ZU	1324	19
GEHOERT_ZU	1325	19
GEHOERT_ZU	1326	31
GEHOERT_ZU	1327	47
GEHOERT_ZU	1328	31
GEHOERT_ZU	1329	31
GEHOERT_ZU	1330	31
GEHOERT_ZU	1331	29
GEHOERT_ZU	1332	31
GEHOERT_ZU	1333	146
GEHOERT_ZU	1334	146
GEHOERT_ZU	1335	146
GEHOERT_ZU	1336	66
GEHOERT_ZU	1337	66
GEHOERT_ZU	1338	66
GEHOERT_ZU	1339	66
GEHOERT_ZU	1340	44
GEHOERT_ZU	1341	44
GEHOERT_ZU	1342	60
GEHOERT_ZU	1343	29
GEHOERT_ZU	1344	15
GEHOERT_ZU	1345	120
GEHOERT_ZU	1346	15
GEHOERT_ZU	1347	15
GEHOERT_ZU	1348	15
GEHOERT_ZU	1349	33
GEHOERT_ZU	1350	32
GEHOERT_ZU	1351	27
GEHOERT_ZU	1352	23
GEHOERT_ZU	1353	98
GEHOERT_ZU	1354	98
GEHOERT_ZU	1355	81
GEHOERT_ZU	1361	60
GEHOERT_ZU	1362	15
GEHOERT_ZU	1363	27
GEHOERT_ZU	1364	54
GEHOERT_ZU	1365	44
GEHOERT_ZU	1366	27
GEHOERT_ZU	1367	54
GEHOERT_ZU	1368	33
GEHOERT_ZU	1369	18
GEHOERT_ZU	1371	121
GEHOERT_ZU	1372	33
GEHOERT_ZU	1373	43
GEHOERT_ZU	1374	25
GEHOERT_ZU	1375	25
GEHOERT_ZU	1376	26
GEHOERT_ZU	1377	35
GEHOERT_ZU	1378	18
GEHOERT_ZU	1379	55
GEHOERT_ZU	1380	54
GEHOERT_ZU	1381	54
GEHOERT_ZU	1382	75
GEHOERT_ZU	1383	10
GEHOERT_ZU	1384	63
GEHOERT_ZU	1385	44
GEHOERT_ZU	1386	126
GEHOERT_ZU	1387	30
GEHOERT_ZU	1388	41
GEHOERT_ZU	1389	32
GEHOERT_ZU	1390	32
GEHOERT_ZU	1391	51
GEHOERT_ZU	1392	25
GEHOERT_ZU	1393	31
GEHOERT_ZU	1394	32
GEHOERT_ZU	1395	31
GEHOERT_ZU	1396	31
GEHOERT_ZU	1397	18
GEHOERT_ZU	1398	54
GEHOERT_ZU	1399	93
GEHOERT_ZU	1400	31
GEHOERT_ZU	1401	31
GEHOERT_ZU	1402	32
GEHOERT_ZU	1404	78
GEHOERT_ZU	1405	50
GEHOERT_ZU	1406	85
GEHOERT_ZU	1407	31
GEHOERT_ZU	1408	54
GEHOERT_ZU	1409	32
GEHOERT_ZU	1410	50
GEHOERT_ZU	1411	31
GEHOERT_ZU	1412	31
GEHOERT_ZU	1413	93
GEHOERT_ZU	1415	29
GEHOERT_ZU	1416	32
GEHOERT_ZU	1417	32
GEHOERT_ZU	1418	12
GEHOERT_ZU	1419	16
GEHOERT_ZU	1420	66
GEHOERT_ZU	1421	85
GEHOERT_ZU	1422	39
GEHOERT_ZU	1423	19
GEHOERT_ZU	1424	58
GEHOERT_ZU	1425	32
GEHOERT_ZU	1427	68
GEHOERT_ZU	1428	68
GEHOERT_ZU	1429	13
GEHOERT_ZU	1430	12
GEHOERT_ZU	1431	13
GEHOERT_ZU	1432	41
GEHOERT_ZU	1433	41
GEHOERT_ZU	1434	40
GEHOERT_ZU	1435	123
GEHOERT_ZU	1436	31
GEHOERT_ZU	1437	20
GEHOERT_ZU	1438	20
GEHOERT_ZU	1439	71
GEHOERT_ZU	1440	59
GEHOERT_ZU	1441	59
GEHOERT_ZU	1442	66
GEHOERT_ZU	1443	66
GEHOERT_ZU	1444	125
GEHOERT_ZU	1445	29
GEHOERT_ZU	1446	126
GEHOERT_ZU	1447	50
GEHOERT_ZU	1448	25
GEHOERT_ZU	1449	31
GEHOERT_ZU	1450	84
GEHOERT_ZU	1451	23
GEHOERT_ZU	1453	23
GEHOERT_ZU	1454	50
GEHOERT_ZU	1455	40
GEHOERT_ZU	1456	40
GEHOERT_ZU	1457	13
GEHOERT_ZU	1458	13
GEHOERT_ZU	1459	51
GEHOERT_ZU	1460	51
GEHOERT_ZU	1461	51
GEHOERT_ZU	1462	51
GEHOERT_ZU	1463	52
GEHOERT_ZU	1464	78
GEHOERT_ZU	1465	51
GEHOERT_ZU	1466	13
GEHOERT_ZU	1469	51
GEHOERT_ZU	1470	57
GEHOERT_ZU	1471	123
GEHOERT_ZU	1472	32
GEHOERT_ZU	1473	50
GEHOERT_ZU	1474	49
GEHOERT_ZU	1475	19
GEHOERT_ZU	1476	51
GEHOERT_ZU	1477	79
GEHOERT_ZU	1478	51
GEHOERT_ZU	1479	32
GEHOERT_ZU	1480	31
GEHOERT_ZU	1481	29
GEHOERT_ZU	1485	93
GEHOERT_ZU	1486	111
GEHOERT_ZU	1487	60
GEHOERT_ZU	1491	20
GEHOERT_ZU	1492	20
GEHOERT_ZU	1493	18
GEHOERT_ZU	1494	12
GEHOERT_ZU	1495	56
GEHOERT_ZU	1497	60
GEHOERT_ZU	1498	2
GEHOERT_ZU	1499	57
GEHOERT_ZU	1500	57
GEHOERT_ZU	1501	49
GEHOERT_ZU	1502	41
GEHOERT_ZU	1503	18
GEHOERT_ZU	1504	41
GEHOERT_ZU	1505	32
GEHOERT_ZU	1506	54
GEHOERT_ZU	1507	53
GEHOERT_ZU	1508	19
GEHOERT_ZU	1509	138
GEHOERT_ZU	1510	19
GEHOERT_ZU	1512	18
GEHOERT_ZU	1513	78
GEHOERT_ZU	1514	96
GEHOERT_ZU	1515	108
GEHOERT_ZU	1516	51
GEHOERT_ZU	1517	107
GEHOERT_ZU	1518	18
GEHOERT_ZU	1519	59
GEHOERT_ZU	1520	49
GEHOERT_ZU	1521	78
GEHOERT_ZU	1522	78
GEHOERT_ZU	1523	78
GEHOERT_ZU	1524	136
GEHOERT_ZU	1525	61
GEHOERT_ZU	1526	44
GEHOERT_ZU	1527	60
GEHOERT_ZU	1528	78
GEHOERT_ZU	1529	28
GEHOERT_ZU	1530	78
GEHOERT_ZU	1531	58
GEHOERT_ZU	1532	78
GEHOERT_ZU	1533	38
GEHOERT_ZU	1534	31
GEHOERT_ZU	1535	63
GEHOERT_ZU	1536	135
GEHOERT_ZU	1537	107
GEHOERT_ZU	1538	60
GEHOERT_ZU	1539	42
GEHOERT_ZU	1540	16
GEHOERT_ZU	1541	29
GEHOERT_ZU	1542	66
GEHOERT_ZU	1543	66
GEHOERT_ZU	1544	66
GEHOERT_ZU	1545	66
GEHOERT_ZU	1546	66
GEHOERT_ZU	1547	51
GEHOERT_ZU	1548	31
GEHOERT_ZU	1549	31
GEHOERT_ZU	1550	61
GEHOERT_ZU	1551	61
GEHOERT_ZU	1552	41
GEHOERT_ZU	1553	117
GEHOERT_ZU	1554	41
GEHOERT_ZU	1555	41
GEHOERT_ZU	1556	122
GEHOERT_ZU	1557	41
GEHOERT_ZU	1558	41
GEHOERT_ZU	1559	41
GEHOERT_ZU	1560	85
GEHOERT_ZU	1561	79
GEHOERT_ZU	1562	50
GEHOERT_ZU	1563	36
GEHOERT_ZU	1564	23
GEHOERT_ZU	1565	65
GEHOERT_ZU	1566	66
GEHOERT_ZU	1567	65
GEHOERT_ZU	1568	26
GEHOERT_ZU	1569	108
GEHOERT_ZU	1570	33
GEHOERT_ZU	1572	68
GEHOERT_ZU	1573	27
GEHOERT_ZU	1574	106
GEHOERT_ZU	1575	53
GEHOERT_ZU	1576	53
GEHOERT_ZU	1577	53
GEHOERT_ZU	1578	54
GEHOERT_ZU	1579	82
GEHOERT_ZU	1580	123
GEHOERT_ZU	1581	123
GEHOERT_ZU	1583	26
GEHOERT_ZU	1584	51
GEHOERT_ZU	1585	19
GEHOERT_ZU	1586	117
GEHOERT_ZU	1587	13
GEHOERT_ZU	1588	94
GEHOERT_ZU	1589	12
GEHOERT_ZU	1590	20
GEHOERT_ZU	1591	78
GEHOERT_ZU	1592	78
GEHOERT_ZU	1593	78
GEHOERT_ZU	1594	102
GEHOERT_ZU	1595	78
GEHOERT_ZU	1596	33
GEHOERT_ZU	1597	78
GEHOERT_ZU	1598	19
GEHOERT_ZU	1599	78
GEHOERT_ZU	1600	20
GEHOERT_ZU	1601	59
GEHOERT_ZU	1602	78
GEHOERT_ZU	1603	84
GEHOERT_ZU	1605	138
GEHOERT_ZU	1608	23
GEHOERT_ZU	1609	111
GEHOERT_ZU	1610	33
GEHOERT_ZU	1611	146
GEHOERT_ZU	1612	27
GEHOERT_ZU	1613	20
GEHOERT_ZU	1614	82
GEHOERT_ZU	1615	82
GEHOERT_ZU	1616	51
GEHOERT_ZU	1617	38
GEHOERT_ZU	1618	92
GEHOERT_ZU	1619	92
GEHOERT_ZU	1620	51
GEHOERT_ZU	1621	82
GEHOERT_ZU	1622	60
GEHOERT_ZU	1623	81
GEHOERT_ZU	1624	18
GEHOERT_ZU	1625	57
GEHOERT_ZU	1628	57
GEHOERT_ZU	1629	57
GEHOERT_ZU	1630	57
GEHOERT_ZU	1631	42
GEHOERT_ZU	1632	82
GEHOERT_ZU	1633	82
GEHOERT_ZU	1634	12
GEHOERT_ZU	1635	44
GEHOERT_ZU	1636	10
GEHOERT_ZU	1637	51
GEHOERT_ZU	1638	129
GEHOERT_ZU	1639	18
GEHOERT_ZU	1640	18
GEHOERT_ZU	1641	63
GEHOERT_ZU	1642	130
GEHOERT_ZU	1646	29
GEHOERT_ZU	1647	19
GEHOERT_ZU	1648	19
GEHOERT_ZU	1649	122
GEHOERT_ZU	1650	19
GEHOERT_ZU	1651	126
GEHOERT_ZU	1652	12
GEHOERT_ZU	1653	58
GEHOERT_ZU	1654	106
GEHOERT_ZU	1655	79
GEHOERT_ZU	1656	98
GEHOERT_ZU	1657	98
GEHOERT_ZU	1658	68
GEHOERT_ZU	1659	128
GEHOERT_ZU	1660	4
GEHOERT_ZU	1661	4
GEHOERT_ZU	1662	74
GEHOERT_ZU	1663	12
GEHOERT_ZU	1664	12
GEHOERT_ZU	1665	4
GEHOERT_ZU	1666	41
GEHOERT_ZU	1667	41
GEHOERT_ZU	1668	28
GEHOERT_ZU	1669	28
GEHOERT_ZU	1670	12
GEHOERT_ZU	1671	15
GEHOERT_ZU	1672	12
GEHOERT_ZU	1673	106
GEHOERT_ZU	1674	2
GEHOERT_ZU	1675	2
GEHOERT_ZU	1676	29
GEHOERT_ZU	1677	16
GEHOERT_ZU	1678	87
GEHOERT_ZU	1679	79
GEHOERT_ZU	1680	35
GEHOERT_ZU	1681	35
GEHOERT_ZU	1682	18
GEHOERT_ZU	1683	66
GEHOERT_ZU	1684	18
GEHOERT_ZU	1685	133
GEHOERT_ZU	1686	4
GEHOERT_ZU	1688	18
GEHOERT_ZU	1689	18
GEHOERT_ZU	1690	18
GEHOERT_ZU	1691	18
GEHOERT_ZU	1692	107
GEHOERT_ZU	1693	41
GEHOERT_ZU	1694	106
GEHOERT_ZU	1695	27
GEHOERT_ZU	1696	18
GEHOERT_ZU	1697	58
GEHOERT_ZU	1698	10
GEHOERT_ZU	1699	102
GEHOERT_ZU	1700	104
GEHOERT_ZU	1701	6
GEHOERT_ZU	1703	55
GEHOERT_ZU	1704	9
GEHOERT_ZU	1705	89
GEHOERT_ZU	1706	10
GEHOERT_ZU	1707	67
GEHOERT_ZU	1708	23
GEHOERT_ZU	1709	27
GEHOERT_ZU	1710	6
GEHOERT_ZU	1711	44
GEHOERT_ZU	1712	68
GEHOERT_ZU	1713	42
GEHOERT_ZU	1714	42
GEHOERT_ZU	1715	12
GEHOERT_ZU	1716	53
GEHOERT_ZU	1717	25
GEHOERT_ZU	1718	25
GEHOERT_ZU	1719	53
GEHOERT_ZU	1720	35
GEHOERT_ZU	1721	18
GEHOERT_ZU	1722	66
GEHOERT_ZU	1723	60
GEHOERT_ZU	1724	94
GEHOERT_ZU	1725	102
GEHOERT_ZU	1726	102
GEHOERT_ZU	1727	20
GEHOERT_ZU	1728	12
GEHOERT_ZU	1729	99
GEHOERT_ZU	1730	38
GEHOERT_ZU	1731	33
GEHOERT_ZU	1732	33
GEHOERT_ZU	1733	60
GEHOERT_ZU	1734	26
GEHOERT_ZU	1735	41
GEHOERT_ZU	1736	12
GEHOERT_ZU	1737	60
GEHOERT_ZU	1738	3
GEHOERT_ZU	1739	35
GEHOERT_ZU	1740	23
GEHOERT_ZU	1741	44
GEHOERT_ZU	1746	18
GEHOERT_ZU	1747	138
GEHOERT_ZU	1749	60
GEHOERT_ZU	1750	10
GEHOERT_ZU	1751	89
GEHOERT_ZU	1752	16
GEHOERT_ZU	1753	60
GEHOERT_ZU	1754	74
GEHOERT_ZU	1755	38
GEHOERT_ZU	1756	49
GEHOERT_ZU	1757	73
GEHOERT_ZU	1758	13
GEHOERT_ZU	1759	40
GEHOERT_ZU	1760	16
GEHOERT_ZU	1761	78
GEHOERT_ZU	1762	19
GEHOERT_ZU	1763	19
GEHOERT_ZU	1764	31
GEHOERT_ZU	1765	106
GEHOERT_ZU	1766	116
GEHOERT_ZU	1768	52
GEHOERT_ZU	1769	19
GEHOERT_ZU	1770	59
GEHOERT_ZU	1771	135
GEHOERT_ZU	1772	66
GEHOERT_ZU	1773	26
GEHOERT_ZU	1774	78
GEHOERT_ZU	1775	16
GEHOERT_ZU	1776	17
GEHOERT_ZU	1777	54
GEHOERT_ZU	1778	12
GEHOERT_ZU	1779	126
GEHOERT_ZU	1780	126
GEHOERT_ZU	1781	126
GEHOERT_ZU	1782	117
GEHOERT_ZU	1783	111
GEHOERT_ZU	1784	117
GEHOERT_ZU	1785	31
GEHOERT_ZU	1787	41
GEHOERT_ZU	1788	40
GEHOERT_ZU	1789	121
GEHOERT_ZU	1790	40
GEHOERT_ZU	1791	16
GEHOERT_ZU	1792	74
GEHOERT_ZU	1793	79
GEHOERT_ZU	1794	19
GEHOERT_ZU	1795	18
GEHOERT_ZU	1796	55
GEHOERT_ZU	1797	134
GEHOERT_ZU	1798	12
GEHOERT_ZU	1799	27
GEHOERT_ZU	1800	15
GEHOERT_ZU	1801	12
GEHOERT_ZU	1802	86
GEHOERT_ZU	1803	85
GEHOERT_ZU	1804	85
GEHOERT_ZU	1805	60
GEHOERT_ZU	1806	15
GEHOERT_ZU	1807	85
GEHOERT_ZU	1808	60
GEHOERT_ZU	1809	18
GEHOERT_ZU	1811	107
GEHOERT_ZU	1812	41
GEHOERT_ZU	1813	68
GEHOERT_ZU	1814	41
GEHOERT_ZU	1815	41
GEHOERT_ZU	1816	12
GEHOERT_ZU	1817	12
GEHOERT_ZU	1818	63
GEHOERT_ZU	1819	33
GEHOERT_ZU	1820	33
GEHOERT_ZU	1821	39
GEHOERT_ZU	1822	32
GEHOERT_ZU	1823	137
GEHOERT_ZU	1824	33
GEHOERT_ZU	1825	25
GEHOERT_ZU	1826	92
GEHOERT_ZU	1827	44
GEHOERT_ZU	1828	53
GEHOERT_ZU	1829	4
GEHOERT_ZU	1830	20
GEHOERT_ZU	1831	105
GEHOERT_ZU	1832	19
GEHOERT_ZU	1833	93
GEHOERT_ZU	1834	16
GEHOERT_ZU	1837	78
GEHOERT_ZU	1838	12
GEHOERT_ZU	1839	51
GEHOERT_ZU	1840	20
GEHOERT_ZU	1841	4
GEHOERT_ZU	1842	4
GEHOERT_ZU	1843	4
GEHOERT_ZU	1844	33
GEHOERT_ZU	1845	23
GEHOERT_ZU	1846	47
GEHOERT_ZU	1847	125
GEHOERT_ZU	1848	19
GEHOERT_ZU	1849	13
GEHOERT_ZU	1850	78
GEHOERT_ZU	1851	47
GEHOERT_ZU	1852	13
GEHOERT_ZU	1853	5
GEHOERT_ZU	1854	26
GEHOERT_ZU	1855	78
GEHOERT_ZU	1856	136
GEHOERT_ZU	1857	60
GEHOERT_ZU	1858	44
GEHOERT_ZU	1859	42
GEHOERT_ZU	1860	92
GEHOERT_ZU	1861	12
GEHOERT_ZU	1862	79
GEHOERT_ZU	1863	49
GEHOERT_ZU	1864	105
GEHOERT_ZU	1866	65
GEHOERT_ZU	1867	57
GEHOERT_ZU	1868	130
GEHOERT_ZU	1869	130
GEHOERT_ZU	1870	27
GEHOERT_ZU	1871	75
GEHOERT_ZU	1872	103
GEHOERT_ZU	1873	136
GEHOERT_ZU	1874	121
GEHOERT_ZU	1875	55
GEHOERT_ZU	1876	33
GEHOERT_ZU	1877	33
GEHOERT_ZU	1881	48
GEHOERT_ZU	1883	18
GEHOERT_ZU	1884	26
GEHOERT_ZU	1886	63
GEHOERT_ZU	1887	63
GEHOERT_ZU	1888	15
GEHOERT_ZU	1889	70
GEHOERT_ZU	1890	40
GEHOERT_ZU	1891	70
GEHOERT_ZU	1892	94
GEHOERT_ZU	1893	18
GEHOERT_ZU	1895	119
GEHOERT_ZU	1896	111
GEHOERT_ZU	1897	27
GEHOERT_ZU	1898	13
GEHOERT_ZU	1899	66
GEHOERT_ZU	1902	66
GEHOERT_ZU	1903	23
GEHOERT_ZU	1905	103
GEHOERT_ZU	1906	32
GEHOERT_ZU	1907	130
GEHOERT_ZU	1908	32
GEHOERT_ZU	1909	85
GEHOERT_ZU	1910	2
GEHOERT_ZU	1911	42
GEHOERT_ZU	1912	2
GEHOERT_ZU	1913	36
GEHOERT_ZU	1914	31
GEHOERT_ZU	1915	19
GEHOERT_ZU	1916	121
GEHOERT_ZU	1917	12
GEHOERT_ZU	1918	85
GEHOERT_ZU	1919	12
GEHOERT_ZU	1920	12
GEHOERT_ZU	1921	85
GEHOERT_ZU	1922	54
GEHOERT_ZU	1923	13
GEHOERT_ZU	1924	51
GEHOERT_ZU	1925	85
GEHOERT_ZU	1926	85
GEHOERT_ZU	1927	19
GEHOERT_ZU	1928	59
GEHOERT_ZU	1929	106
GEHOERT_ZU	1930	50
GEHOERT_ZU	1931	133
GEHOERT_ZU	1932	92
GEHOERT_ZU	1933	126
GEHOERT_ZU	1934	130
GEHOERT_ZU	1935	41
GEHOERT_ZU	1936	13
GEHOERT_ZU	1937	10
GEHOERT_ZU	1938	60
GEHOERT_ZU	1940	85
