:TYPE	id:START_ID(organisation_id)	interessenraum_id:END_ID(interessenraum_id)
HAT_INTERESSENRAUM	2028	1
HAT_INTERESSENRAUM	2029	2
HAT_INTERESSENRAUM	2030	1
HAT_INTERESSENRAUM	2031	1
HAT_INTERESSENRAUM	2032	1
HAT_INTERESSENRAUM	2033	1
HAT_INTERESSENRAUM	2034	1
HAT_INTERESSENRAUM	2036	1
HAT_INTERESSENRAUM	2037	1
HAT_INTERESSENRAUM	2038	1
HAT_INTERESSENRAUM	2039	1
HAT_INTERESSENRAUM	2040	1
HAT_INTERESSENRAUM	2041	1
HAT_INTERESSENRAUM	2042	1
HAT_INTERESSENRAUM	2043	1
HAT_INTERESSENRAUM	2044	2
HAT_INTERESSENRAUM	2045	1
HAT_INTERESSENRAUM	2046	1
HAT_INTERESSENRAUM	2047	1
HAT_INTERESSENRAUM	2048	3
HAT_INTERESSENRAUM	2049	1
HAT_INTERESSENRAUM	2050	1
HAT_INTERESSENRAUM	2051	1
HAT_INTERESSENRAUM	2052	1
HAT_INTERESSENRAUM	2053	1
HAT_INTERESSENRAUM	2054	1
HAT_INTERESSENRAUM	2056	1
HAT_INTERESSENRAUM	2057	1
HAT_INTERESSENRAUM	2058	1
HAT_INTERESSENRAUM	2059	1
HAT_INTERESSENRAUM	2060	1
HAT_INTERESSENRAUM	2061	1
HAT_INTERESSENRAUM	2062	1
HAT_INTERESSENRAUM	2063	1
HAT_INTERESSENRAUM	2064	1
HAT_INTERESSENRAUM	2066	1
HAT_INTERESSENRAUM	2067	1
HAT_INTERESSENRAUM	2068	1
HAT_INTERESSENRAUM	2069	1
HAT_INTERESSENRAUM	2070	1
HAT_INTERESSENRAUM	2071	1
HAT_INTERESSENRAUM	2072	1
HAT_INTERESSENRAUM	2073	1
HAT_INTERESSENRAUM	2074	1
HAT_INTERESSENRAUM	2075	1
HAT_INTERESSENRAUM	2076	1
HAT_INTERESSENRAUM	2077	2
HAT_INTERESSENRAUM	2078	1
HAT_INTERESSENRAUM	2079	1
HAT_INTERESSENRAUM	2080	2
HAT_INTERESSENRAUM	2081	2
HAT_INTERESSENRAUM	2082	2
HAT_INTERESSENRAUM	2083	2
HAT_INTERESSENRAUM	2084	3
HAT_INTERESSENRAUM	2085	1
HAT_INTERESSENRAUM	2086	2
HAT_INTERESSENRAUM	2087	4
HAT_INTERESSENRAUM	2088	4
HAT_INTERESSENRAUM	2089	5
HAT_INTERESSENRAUM	2090	5
HAT_INTERESSENRAUM	2091	8
HAT_INTERESSENRAUM	2092	4
HAT_INTERESSENRAUM	2093	8
HAT_INTERESSENRAUM	2094	4
HAT_INTERESSENRAUM	2095	4
HAT_INTERESSENRAUM	2096	4
HAT_INTERESSENRAUM	2097	3
HAT_INTERESSENRAUM	2098	1
HAT_INTERESSENRAUM	2099	1
HAT_INTERESSENRAUM	2100	1
HAT_INTERESSENRAUM	2101	1
HAT_INTERESSENRAUM	2102	1
HAT_INTERESSENRAUM	2103	1
HAT_INTERESSENRAUM	2105	1
HAT_INTERESSENRAUM	2106	1
HAT_INTERESSENRAUM	2107	1
HAT_INTERESSENRAUM	2108	1
HAT_INTERESSENRAUM	2109	1
HAT_INTERESSENRAUM	2110	4
HAT_INTERESSENRAUM	2111	1
HAT_INTERESSENRAUM	2112	4
HAT_INTERESSENRAUM	2113	1
HAT_INTERESSENRAUM	2114	4
HAT_INTERESSENRAUM	2115	1
HAT_INTERESSENRAUM	2116	1
HAT_INTERESSENRAUM	2117	4
HAT_INTERESSENRAUM	2118	4
HAT_INTERESSENRAUM	2119	1
HAT_INTERESSENRAUM	2120	3
HAT_INTERESSENRAUM	2121	3
HAT_INTERESSENRAUM	2122	1
HAT_INTERESSENRAUM	2123	1
HAT_INTERESSENRAUM	2124	1
HAT_INTERESSENRAUM	2125	1
HAT_INTERESSENRAUM	2126	1
HAT_INTERESSENRAUM	2127	1
HAT_INTERESSENRAUM	2128	1
HAT_INTERESSENRAUM	2129	1
HAT_INTERESSENRAUM	2130	1
HAT_INTERESSENRAUM	2131	1
HAT_INTERESSENRAUM	2132	1
HAT_INTERESSENRAUM	2133	1
HAT_INTERESSENRAUM	2134	1
HAT_INTERESSENRAUM	2135	1
HAT_INTERESSENRAUM	2136	1
HAT_INTERESSENRAUM	2137	1
HAT_INTERESSENRAUM	2138	4
HAT_INTERESSENRAUM	2139	1
HAT_INTERESSENRAUM	2140	1
HAT_INTERESSENRAUM	2141	2
HAT_INTERESSENRAUM	2142	5
HAT_INTERESSENRAUM	2143	1
HAT_INTERESSENRAUM	2144	1
HAT_INTERESSENRAUM	2145	2
HAT_INTERESSENRAUM	2146	4
HAT_INTERESSENRAUM	2147	2
HAT_INTERESSENRAUM	2148	4
HAT_INTERESSENRAUM	2149	1
HAT_INTERESSENRAUM	2150	1
HAT_INTERESSENRAUM	2151	2
HAT_INTERESSENRAUM	2152	3
HAT_INTERESSENRAUM	2153	1
HAT_INTERESSENRAUM	2154	1
HAT_INTERESSENRAUM	2155	1
HAT_INTERESSENRAUM	2156	1
HAT_INTERESSENRAUM	2157	5
HAT_INTERESSENRAUM	2158	1
HAT_INTERESSENRAUM	2159	9
HAT_INTERESSENRAUM	2160	1
HAT_INTERESSENRAUM	2162	1
HAT_INTERESSENRAUM	2163	2
HAT_INTERESSENRAUM	2165	2
HAT_INTERESSENRAUM	2166	4
HAT_INTERESSENRAUM	2167	5
HAT_INTERESSENRAUM	2168	1
HAT_INTERESSENRAUM	2169	1
HAT_INTERESSENRAUM	2170	1
HAT_INTERESSENRAUM	2171	2
HAT_INTERESSENRAUM	2172	2
HAT_INTERESSENRAUM	2173	2
HAT_INTERESSENRAUM	2174	2
HAT_INTERESSENRAUM	2175	4
HAT_INTERESSENRAUM	2176	2
HAT_INTERESSENRAUM	2177	4
HAT_INTERESSENRAUM	2178	7
HAT_INTERESSENRAUM	2179	1
HAT_INTERESSENRAUM	2180	1
HAT_INTERESSENRAUM	2181	4
HAT_INTERESSENRAUM	2182	1
HAT_INTERESSENRAUM	2183	5
HAT_INTERESSENRAUM	2184	1
HAT_INTERESSENRAUM	2185	3
HAT_INTERESSENRAUM	2186	1
HAT_INTERESSENRAUM	2187	5
HAT_INTERESSENRAUM	2188	1
HAT_INTERESSENRAUM	2189	5
HAT_INTERESSENRAUM	2190	1
HAT_INTERESSENRAUM	2191	1
HAT_INTERESSENRAUM	2192	1
HAT_INTERESSENRAUM	2193	4
HAT_INTERESSENRAUM	2194	1
HAT_INTERESSENRAUM	2196	1
HAT_INTERESSENRAUM	2197	1
HAT_INTERESSENRAUM	2198	1
HAT_INTERESSENRAUM	2199	1
HAT_INTERESSENRAUM	2200	1
HAT_INTERESSENRAUM	2201	1
HAT_INTERESSENRAUM	2202	1
HAT_INTERESSENRAUM	2203	1
HAT_INTERESSENRAUM	2205	2
HAT_INTERESSENRAUM	2206	1
HAT_INTERESSENRAUM	2208	1
HAT_INTERESSENRAUM	2210	1
HAT_INTERESSENRAUM	2211	1
HAT_INTERESSENRAUM	2212	1
HAT_INTERESSENRAUM	2213	3
HAT_INTERESSENRAUM	2214	1
HAT_INTERESSENRAUM	2215	1
HAT_INTERESSENRAUM	2216	3
HAT_INTERESSENRAUM	2217	1
HAT_INTERESSENRAUM	2218	2
HAT_INTERESSENRAUM	2219	1
HAT_INTERESSENRAUM	2220	1
HAT_INTERESSENRAUM	2221	2
HAT_INTERESSENRAUM	2222	2
HAT_INTERESSENRAUM	2223	3
HAT_INTERESSENRAUM	2224	3
HAT_INTERESSENRAUM	2225	1
HAT_INTERESSENRAUM	2226	1
HAT_INTERESSENRAUM	2227	1
HAT_INTERESSENRAUM	2228	2
HAT_INTERESSENRAUM	2229	1
HAT_INTERESSENRAUM	2230	1
HAT_INTERESSENRAUM	2231	1
HAT_INTERESSENRAUM	2232	2
HAT_INTERESSENRAUM	2233	1
HAT_INTERESSENRAUM	2234	1
HAT_INTERESSENRAUM	2235	1
HAT_INTERESSENRAUM	2236	1
HAT_INTERESSENRAUM	2237	2
HAT_INTERESSENRAUM	2238	1
HAT_INTERESSENRAUM	2239	1
HAT_INTERESSENRAUM	2240	1
HAT_INTERESSENRAUM	2241	1
HAT_INTERESSENRAUM	2242	1
HAT_INTERESSENRAUM	2243	1
HAT_INTERESSENRAUM	2244	1
HAT_INTERESSENRAUM	2245	1
HAT_INTERESSENRAUM	2246	1
HAT_INTERESSENRAUM	2247	1
HAT_INTERESSENRAUM	2248	1
HAT_INTERESSENRAUM	2249	5
HAT_INTERESSENRAUM	2250	2
HAT_INTERESSENRAUM	2251	3
HAT_INTERESSENRAUM	2252	1
HAT_INTERESSENRAUM	2253	4
HAT_INTERESSENRAUM	2254	2
HAT_INTERESSENRAUM	2255	2
HAT_INTERESSENRAUM	2256	1
HAT_INTERESSENRAUM	2257	3
HAT_INTERESSENRAUM	2258	1
HAT_INTERESSENRAUM	2259	3
HAT_INTERESSENRAUM	2260	3
HAT_INTERESSENRAUM	2261	3
HAT_INTERESSENRAUM	2262	3
HAT_INTERESSENRAUM	2263	3
HAT_INTERESSENRAUM	2264	1
HAT_INTERESSENRAUM	2265	1
HAT_INTERESSENRAUM	2266	1
HAT_INTERESSENRAUM	2267	2
HAT_INTERESSENRAUM	2268	1
HAT_INTERESSENRAUM	2269	1
HAT_INTERESSENRAUM	2270	1
HAT_INTERESSENRAUM	2271	1
HAT_INTERESSENRAUM	2272	1
HAT_INTERESSENRAUM	2273	2
HAT_INTERESSENRAUM	2274	2
HAT_INTERESSENRAUM	2275	2
HAT_INTERESSENRAUM	2276	2
HAT_INTERESSENRAUM	2277	1
HAT_INTERESSENRAUM	2278	2
HAT_INTERESSENRAUM	2279	1
HAT_INTERESSENRAUM	2280	2
HAT_INTERESSENRAUM	2281	4
HAT_INTERESSENRAUM	2282	4
HAT_INTERESSENRAUM	2283	1
HAT_INTERESSENRAUM	2284	1
HAT_INTERESSENRAUM	2285	2
HAT_INTERESSENRAUM	2286	1
HAT_INTERESSENRAUM	2287	1
HAT_INTERESSENRAUM	2288	2
HAT_INTERESSENRAUM	2289	1
HAT_INTERESSENRAUM	2290	1
HAT_INTERESSENRAUM	2291	1
HAT_INTERESSENRAUM	2292	1
HAT_INTERESSENRAUM	2293	1
HAT_INTERESSENRAUM	2294	1
HAT_INTERESSENRAUM	2295	1
HAT_INTERESSENRAUM	2296	1
HAT_INTERESSENRAUM	2297	1
HAT_INTERESSENRAUM	2298	2
HAT_INTERESSENRAUM	2299	1
HAT_INTERESSENRAUM	2300	1
HAT_INTERESSENRAUM	2301	1
HAT_INTERESSENRAUM	2302	1
HAT_INTERESSENRAUM	2303	1
HAT_INTERESSENRAUM	2304	1
HAT_INTERESSENRAUM	2305	2
HAT_INTERESSENRAUM	2309	2
HAT_INTERESSENRAUM	2310	1
HAT_INTERESSENRAUM	2311	3
HAT_INTERESSENRAUM	2312	2
HAT_INTERESSENRAUM	2316	3
HAT_INTERESSENRAUM	2321	2
HAT_INTERESSENRAUM	2322	2
HAT_INTERESSENRAUM	2323	5
HAT_INTERESSENRAUM	2326	1
HAT_INTERESSENRAUM	2327	1
HAT_INTERESSENRAUM	2328	1
HAT_INTERESSENRAUM	2329	1
HAT_INTERESSENRAUM	2330	5
HAT_INTERESSENRAUM	2331	2
HAT_INTERESSENRAUM	2333	1
HAT_INTERESSENRAUM	2334	1
HAT_INTERESSENRAUM	2335	2
HAT_INTERESSENRAUM	2336	1
HAT_INTERESSENRAUM	2337	1
HAT_INTERESSENRAUM	2338	1
HAT_INTERESSENRAUM	2339	3
HAT_INTERESSENRAUM	2340	3
HAT_INTERESSENRAUM	2341	2
HAT_INTERESSENRAUM	2342	1
HAT_INTERESSENRAUM	2343	2
HAT_INTERESSENRAUM	2344	2
HAT_INTERESSENRAUM	2345	1
HAT_INTERESSENRAUM	2346	1
HAT_INTERESSENRAUM	2347	2
HAT_INTERESSENRAUM	2349	1
HAT_INTERESSENRAUM	2350	2
HAT_INTERESSENRAUM	2351	1
HAT_INTERESSENRAUM	2353	2
HAT_INTERESSENRAUM	2354	1
HAT_INTERESSENRAUM	2355	1
HAT_INTERESSENRAUM	2356	4
HAT_INTERESSENRAUM	2357	4
HAT_INTERESSENRAUM	2358	5
HAT_INTERESSENRAUM	2359	1
HAT_INTERESSENRAUM	2360	2
HAT_INTERESSENRAUM	2362	2
HAT_INTERESSENRAUM	2363	2
HAT_INTERESSENRAUM	2364	1
HAT_INTERESSENRAUM	2365	1
HAT_INTERESSENRAUM	2366	1
HAT_INTERESSENRAUM	2367	3
HAT_INTERESSENRAUM	2368	3
HAT_INTERESSENRAUM	2369	1
HAT_INTERESSENRAUM	2370	2
HAT_INTERESSENRAUM	2371	1
HAT_INTERESSENRAUM	2372	1
HAT_INTERESSENRAUM	2373	1
HAT_INTERESSENRAUM	2374	1
HAT_INTERESSENRAUM	2375	5
HAT_INTERESSENRAUM	2376	5
HAT_INTERESSENRAUM	2377	5
HAT_INTERESSENRAUM	2378	5
HAT_INTERESSENRAUM	2379	1
HAT_INTERESSENRAUM	2381	1
HAT_INTERESSENRAUM	2382	1
HAT_INTERESSENRAUM	2383	5
HAT_INTERESSENRAUM	2384	1
HAT_INTERESSENRAUM	2385	1
HAT_INTERESSENRAUM	2386	1
HAT_INTERESSENRAUM	2387	2
HAT_INTERESSENRAUM	2388	1
HAT_INTERESSENRAUM	2389	2
HAT_INTERESSENRAUM	2390	2
HAT_INTERESSENRAUM	2391	2
HAT_INTERESSENRAUM	2392	1
HAT_INTERESSENRAUM	2393	2
HAT_INTERESSENRAUM	2394	3
HAT_INTERESSENRAUM	2395	3
HAT_INTERESSENRAUM	2396	3
HAT_INTERESSENRAUM	2397	2
HAT_INTERESSENRAUM	2398	2
HAT_INTERESSENRAUM	2399	1
HAT_INTERESSENRAUM	2400	2
HAT_INTERESSENRAUM	2401	3
HAT_INTERESSENRAUM	2402	3
HAT_INTERESSENRAUM	2403	1
HAT_INTERESSENRAUM	2404	1
HAT_INTERESSENRAUM	2405	4
HAT_INTERESSENRAUM	2406	1
HAT_INTERESSENRAUM	2407	1
HAT_INTERESSENRAUM	2408	1
HAT_INTERESSENRAUM	2409	1
HAT_INTERESSENRAUM	2410	1
HAT_INTERESSENRAUM	2411	1
HAT_INTERESSENRAUM	2412	1
HAT_INTERESSENRAUM	2413	1
HAT_INTERESSENRAUM	2414	1
HAT_INTERESSENRAUM	2415	1
HAT_INTERESSENRAUM	2416	1
HAT_INTERESSENRAUM	2417	1
HAT_INTERESSENRAUM	2418	1
HAT_INTERESSENRAUM	2419	3
HAT_INTERESSENRAUM	2423	1
HAT_INTERESSENRAUM	2424	2
HAT_INTERESSENRAUM	2425	2
HAT_INTERESSENRAUM	2426	1
HAT_INTERESSENRAUM	2427	1
HAT_INTERESSENRAUM	2428	1
HAT_INTERESSENRAUM	2429	1
HAT_INTERESSENRAUM	2430	1
HAT_INTERESSENRAUM	2431	4
HAT_INTERESSENRAUM	2432	1
HAT_INTERESSENRAUM	2433	2
HAT_INTERESSENRAUM	2434	1
HAT_INTERESSENRAUM	2435	2
HAT_INTERESSENRAUM	2436	1
HAT_INTERESSENRAUM	2437	1
HAT_INTERESSENRAUM	2438	1
HAT_INTERESSENRAUM	2439	1
HAT_INTERESSENRAUM	2440	1
HAT_INTERESSENRAUM	2441	1
HAT_INTERESSENRAUM	2442	1
HAT_INTERESSENRAUM	2443	1
HAT_INTERESSENRAUM	2444	1
HAT_INTERESSENRAUM	2445	1
HAT_INTERESSENRAUM	2446	1
HAT_INTERESSENRAUM	2448	1
HAT_INTERESSENRAUM	2449	1
HAT_INTERESSENRAUM	2451	2
HAT_INTERESSENRAUM	2452	2
HAT_INTERESSENRAUM	2453	1
HAT_INTERESSENRAUM	2454	3
HAT_INTERESSENRAUM	2455	3
HAT_INTERESSENRAUM	2456	2
HAT_INTERESSENRAUM	2457	2
HAT_INTERESSENRAUM	2459	5
HAT_INTERESSENRAUM	2460	2
HAT_INTERESSENRAUM	2461	5
HAT_INTERESSENRAUM	2462	1
HAT_INTERESSENRAUM	2463	1
HAT_INTERESSENRAUM	2464	2
HAT_INTERESSENRAUM	2466	2
HAT_INTERESSENRAUM	2467	1
HAT_INTERESSENRAUM	2468	4
HAT_INTERESSENRAUM	2469	2
HAT_INTERESSENRAUM	2470	1
HAT_INTERESSENRAUM	2471	2
HAT_INTERESSENRAUM	2472	3
HAT_INTERESSENRAUM	2473	2
HAT_INTERESSENRAUM	2474	3
HAT_INTERESSENRAUM	2475	2
HAT_INTERESSENRAUM	2476	1
HAT_INTERESSENRAUM	2477	1
HAT_INTERESSENRAUM	2478	2
HAT_INTERESSENRAUM	2479	1
HAT_INTERESSENRAUM	2480	2
HAT_INTERESSENRAUM	2481	1
HAT_INTERESSENRAUM	2482	1
HAT_INTERESSENRAUM	2483	1
HAT_INTERESSENRAUM	2484	1
HAT_INTERESSENRAUM	2485	1
HAT_INTERESSENRAUM	2486	1
HAT_INTERESSENRAUM	2487	1
HAT_INTERESSENRAUM	2488	1
HAT_INTERESSENRAUM	2489	1
HAT_INTERESSENRAUM	2490	1
HAT_INTERESSENRAUM	2491	1
HAT_INTERESSENRAUM	2492	5
HAT_INTERESSENRAUM	2493	7
HAT_INTERESSENRAUM	2494	1
HAT_INTERESSENRAUM	2495	2
HAT_INTERESSENRAUM	2496	2
HAT_INTERESSENRAUM	2497	2
HAT_INTERESSENRAUM	2498	2
HAT_INTERESSENRAUM	2499	2
HAT_INTERESSENRAUM	2500	1
HAT_INTERESSENRAUM	2501	1
HAT_INTERESSENRAUM	2502	1
HAT_INTERESSENRAUM	2503	1
HAT_INTERESSENRAUM	2504	1
HAT_INTERESSENRAUM	2505	2
HAT_INTERESSENRAUM	2506	1
HAT_INTERESSENRAUM	2507	1
HAT_INTERESSENRAUM	2508	5
HAT_INTERESSENRAUM	2509	2
HAT_INTERESSENRAUM	2510	1
HAT_INTERESSENRAUM	2511	2
HAT_INTERESSENRAUM	2512	1
HAT_INTERESSENRAUM	2513	3
HAT_INTERESSENRAUM	2514	2
HAT_INTERESSENRAUM	2515	5
HAT_INTERESSENRAUM	2516	1
HAT_INTERESSENRAUM	2517	2
HAT_INTERESSENRAUM	2518	3
HAT_INTERESSENRAUM	2519	1
HAT_INTERESSENRAUM	2520	1
HAT_INTERESSENRAUM	2521	3
HAT_INTERESSENRAUM	2522	1
HAT_INTERESSENRAUM	2528	1
HAT_INTERESSENRAUM	2529	1
HAT_INTERESSENRAUM	2530	1
HAT_INTERESSENRAUM	2531	1
HAT_INTERESSENRAUM	2533	1
HAT_INTERESSENRAUM	2534	1
HAT_INTERESSENRAUM	2535	3
HAT_INTERESSENRAUM	2536	1
HAT_INTERESSENRAUM	2537	1
HAT_INTERESSENRAUM	2538	1
HAT_INTERESSENRAUM	2539	1
HAT_INTERESSENRAUM	2540	1
HAT_INTERESSENRAUM	2541	4
HAT_INTERESSENRAUM	2542	2
HAT_INTERESSENRAUM	2543	1
HAT_INTERESSENRAUM	2544	1
HAT_INTERESSENRAUM	2545	3
HAT_INTERESSENRAUM	2546	1
HAT_INTERESSENRAUM	2547	4
HAT_INTERESSENRAUM	2548	1
HAT_INTERESSENRAUM	2549	1
HAT_INTERESSENRAUM	2550	1
HAT_INTERESSENRAUM	2551	1
HAT_INTERESSENRAUM	2552	2
HAT_INTERESSENRAUM	2553	1
HAT_INTERESSENRAUM	2554	2
HAT_INTERESSENRAUM	2555	3
HAT_INTERESSENRAUM	2556	2
HAT_INTERESSENRAUM	2557	1
HAT_INTERESSENRAUM	2558	1
HAT_INTERESSENRAUM	2559	1
HAT_INTERESSENRAUM	2560	1
HAT_INTERESSENRAUM	2561	3
HAT_INTERESSENRAUM	2562	1
HAT_INTERESSENRAUM	2563	1
HAT_INTERESSENRAUM	2564	1
HAT_INTERESSENRAUM	2565	1
HAT_INTERESSENRAUM	2566	3
HAT_INTERESSENRAUM	2567	2
HAT_INTERESSENRAUM	2568	1
HAT_INTERESSENRAUM	2569	2
HAT_INTERESSENRAUM	2570	1
HAT_INTERESSENRAUM	2571	1
HAT_INTERESSENRAUM	2572	1
HAT_INTERESSENRAUM	2573	1
HAT_INTERESSENRAUM	2575	1
HAT_INTERESSENRAUM	2576	2
HAT_INTERESSENRAUM	2577	3
HAT_INTERESSENRAUM	2578	3
HAT_INTERESSENRAUM	2579	2
HAT_INTERESSENRAUM	2580	1
HAT_INTERESSENRAUM	2581	1
HAT_INTERESSENRAUM	2582	1
HAT_INTERESSENRAUM	2583	1
HAT_INTERESSENRAUM	2584	1
HAT_INTERESSENRAUM	2585	1
HAT_INTERESSENRAUM	2586	1
HAT_INTERESSENRAUM	2588	1
HAT_INTERESSENRAUM	2589	1
HAT_INTERESSENRAUM	2590	2
HAT_INTERESSENRAUM	2591	1
HAT_INTERESSENRAUM	2592	1
HAT_INTERESSENRAUM	2593	1
HAT_INTERESSENRAUM	2594	2
HAT_INTERESSENRAUM	2595	2
HAT_INTERESSENRAUM	2597	1
HAT_INTERESSENRAUM	2598	4
HAT_INTERESSENRAUM	2599	5
HAT_INTERESSENRAUM	2600	1
HAT_INTERESSENRAUM	2601	4
HAT_INTERESSENRAUM	2602	4
HAT_INTERESSENRAUM	2603	1
HAT_INTERESSENRAUM	2605	2
HAT_INTERESSENRAUM	2606	2
HAT_INTERESSENRAUM	2607	1
HAT_INTERESSENRAUM	2608	1
HAT_INTERESSENRAUM	2609	2
HAT_INTERESSENRAUM	2610	1
HAT_INTERESSENRAUM	2611	3
HAT_INTERESSENRAUM	2612	3
HAT_INTERESSENRAUM	2613	1
HAT_INTERESSENRAUM	2614	1
HAT_INTERESSENRAUM	2615	1
HAT_INTERESSENRAUM	2616	1
HAT_INTERESSENRAUM	2617	1
HAT_INTERESSENRAUM	2618	2
HAT_INTERESSENRAUM	2619	1
HAT_INTERESSENRAUM	2620	1
HAT_INTERESSENRAUM	2621	1
HAT_INTERESSENRAUM	2622	1
HAT_INTERESSENRAUM	2623	4
HAT_INTERESSENRAUM	2624	1
HAT_INTERESSENRAUM	2625	1
HAT_INTERESSENRAUM	2626	4
HAT_INTERESSENRAUM	2628	1
HAT_INTERESSENRAUM	2629	1
HAT_INTERESSENRAUM	2630	1
HAT_INTERESSENRAUM	2631	1
HAT_INTERESSENRAUM	2632	1
HAT_INTERESSENRAUM	2633	1
HAT_INTERESSENRAUM	2635	1
HAT_INTERESSENRAUM	2636	1
HAT_INTERESSENRAUM	2637	1
HAT_INTERESSENRAUM	2638	3
HAT_INTERESSENRAUM	2639	2
HAT_INTERESSENRAUM	2640	3
HAT_INTERESSENRAUM	2641	2
HAT_INTERESSENRAUM	2642	1
HAT_INTERESSENRAUM	2643	1
HAT_INTERESSENRAUM	2644	1
HAT_INTERESSENRAUM	2645	1
HAT_INTERESSENRAUM	2646	1
HAT_INTERESSENRAUM	2647	1
HAT_INTERESSENRAUM	2649	3
HAT_INTERESSENRAUM	2650	1
HAT_INTERESSENRAUM	2651	3
HAT_INTERESSENRAUM	2652	2
HAT_INTERESSENRAUM	2653	2
HAT_INTERESSENRAUM	2658	2
HAT_INTERESSENRAUM	2659	1
HAT_INTERESSENRAUM	2660	1
HAT_INTERESSENRAUM	2661	1
HAT_INTERESSENRAUM	2662	1
HAT_INTERESSENRAUM	2663	2
HAT_INTERESSENRAUM	2664	1
HAT_INTERESSENRAUM	2665	1
HAT_INTERESSENRAUM	2666	2
HAT_INTERESSENRAUM	2667	1
HAT_INTERESSENRAUM	2668	1
HAT_INTERESSENRAUM	2669	3
HAT_INTERESSENRAUM	2670	1
HAT_INTERESSENRAUM	2671	2
HAT_INTERESSENRAUM	2672	1
HAT_INTERESSENRAUM	2673	2
HAT_INTERESSENRAUM	2674	1
HAT_INTERESSENRAUM	2675	3
HAT_INTERESSENRAUM	2676	1
HAT_INTERESSENRAUM	2677	1
HAT_INTERESSENRAUM	2678	1
HAT_INTERESSENRAUM	2679	1
HAT_INTERESSENRAUM	2680	1
HAT_INTERESSENRAUM	2681	1
HAT_INTERESSENRAUM	2682	2
HAT_INTERESSENRAUM	2683	1
HAT_INTERESSENRAUM	2684	3
HAT_INTERESSENRAUM	2685	1
HAT_INTERESSENRAUM	2686	1
HAT_INTERESSENRAUM	2687	1
HAT_INTERESSENRAUM	2688	1
HAT_INTERESSENRAUM	2689	2
HAT_INTERESSENRAUM	2690	1
HAT_INTERESSENRAUM	2691	1
HAT_INTERESSENRAUM	2692	1
HAT_INTERESSENRAUM	2693	1
HAT_INTERESSENRAUM	2694	1
HAT_INTERESSENRAUM	2695	1
HAT_INTERESSENRAUM	2696	1
HAT_INTERESSENRAUM	2697	1
HAT_INTERESSENRAUM	2698	1
HAT_INTERESSENRAUM	2699	1
HAT_INTERESSENRAUM	2700	3
HAT_INTERESSENRAUM	2701	1
HAT_INTERESSENRAUM	2702	1
HAT_INTERESSENRAUM	2703	1
HAT_INTERESSENRAUM	2704	1
HAT_INTERESSENRAUM	2705	1
HAT_INTERESSENRAUM	2706	2
HAT_INTERESSENRAUM	2707	1
HAT_INTERESSENRAUM	2708	1
HAT_INTERESSENRAUM	2709	1
HAT_INTERESSENRAUM	2710	1
HAT_INTERESSENRAUM	2711	1
HAT_INTERESSENRAUM	2712	1
HAT_INTERESSENRAUM	2713	3
HAT_INTERESSENRAUM	2714	1
HAT_INTERESSENRAUM	2715	3
HAT_INTERESSENRAUM	2716	1
HAT_INTERESSENRAUM	2717	1
HAT_INTERESSENRAUM	2718	3
HAT_INTERESSENRAUM	2719	1
HAT_INTERESSENRAUM	2722	3
HAT_INTERESSENRAUM	2723	1
HAT_INTERESSENRAUM	2724	1
HAT_INTERESSENRAUM	2725	1
HAT_INTERESSENRAUM	2726	2
HAT_INTERESSENRAUM	2727	2
HAT_INTERESSENRAUM	2728	2
HAT_INTERESSENRAUM	2729	1
HAT_INTERESSENRAUM	2730	1
HAT_INTERESSENRAUM	2731	1
HAT_INTERESSENRAUM	2732	1
HAT_INTERESSENRAUM	2733	2
HAT_INTERESSENRAUM	2734	2
HAT_INTERESSENRAUM	2735	1
HAT_INTERESSENRAUM	2736	4
HAT_INTERESSENRAUM	2738	1
HAT_INTERESSENRAUM	2739	3
HAT_INTERESSENRAUM	2740	1
HAT_INTERESSENRAUM	2741	4
HAT_INTERESSENRAUM	2742	1
HAT_INTERESSENRAUM	2743	1
HAT_INTERESSENRAUM	2744	2
HAT_INTERESSENRAUM	2745	5
HAT_INTERESSENRAUM	2746	1
HAT_INTERESSENRAUM	2747	1
HAT_INTERESSENRAUM	2748	5
HAT_INTERESSENRAUM	2749	1
HAT_INTERESSENRAUM	2750	3
HAT_INTERESSENRAUM	2751	2
HAT_INTERESSENRAUM	2752	3
HAT_INTERESSENRAUM	2754	2
HAT_INTERESSENRAUM	2755	2
HAT_INTERESSENRAUM	2756	2
HAT_INTERESSENRAUM	2757	1
HAT_INTERESSENRAUM	2760	1
HAT_INTERESSENRAUM	2761	1
HAT_INTERESSENRAUM	2762	1
HAT_INTERESSENRAUM	2763	1
HAT_INTERESSENRAUM	2764	1
HAT_INTERESSENRAUM	2765	2
HAT_INTERESSENRAUM	2766	1
HAT_INTERESSENRAUM	2767	2
HAT_INTERESSENRAUM	2768	1
HAT_INTERESSENRAUM	2769	1
HAT_INTERESSENRAUM	2770	1
HAT_INTERESSENRAUM	2771	1
HAT_INTERESSENRAUM	2772	1
HAT_INTERESSENRAUM	2773	3
HAT_INTERESSENRAUM	2774	1
HAT_INTERESSENRAUM	2775	2
HAT_INTERESSENRAUM	2776	1
HAT_INTERESSENRAUM	2777	1
HAT_INTERESSENRAUM	2778	1
HAT_INTERESSENRAUM	2779	1
HAT_INTERESSENRAUM	2780	1
HAT_INTERESSENRAUM	2781	4
