Date,Open,High,Low,Close,Adj Close,Volume
2015-10-12,41.250000,41.250000,39.849998,40.099998,39.112289,370230
2015-10-13,40.349998,40.349998,39.000000,39.349998,38.380760,274413
2015-10-14,39.099998,39.500000,38.599998,39.299999,38.331993,194012
2015-10-15,39.549999,40.950001,39.450001,40.349998,39.356133,372589
2015-10-16,40.500000,41.250000,40.250000,40.500000,39.502438,348473
2015-10-19,40.599998,40.900002,39.799999,40.000000,39.014755,226209
2015-10-20,40.349998,40.349998,39.750000,40.200001,39.209827,215628
2015-10-21,40.000000,40.549999,40.000000,40.450001,39.453671,182278
2015-10-22,40.599998,41.349998,40.299999,41.299999,40.282730,199971
2015-10-23,41.500000,42.349998,41.250000,41.849998,40.819187,359504
2015-10-26,41.950001,42.150002,38.400002,38.799999,37.844315,795433
2015-10-27,36.500000,36.599998,32.700001,32.799999,31.992098,3427056
2015-10-28,33.700001,34.000000,33.049999,33.799999,32.967468,1251487
2015-10-29,34.200001,34.200001,31.750000,32.200001,31.406879,1166171
2015-10-30,32.299999,32.450001,31.500000,31.700001,30.919191,667555
2015-11-02,31.900000,32.099998,31.400000,31.900000,31.114267,708188
2015-11-03,32.250000,33.099998,31.299999,33.000000,32.187172,847229
2015-11-04,33.250000,33.400002,32.599998,32.750000,31.943329,533403
2015-11-05,33.000000,33.799999,32.549999,33.400002,32.577320,493688
2015-11-06,33.750000,35.450001,33.400002,35.000000,34.137909,867821
2015-11-09,35.299999,35.750000,34.849998,35.250000,34.381748,448214
2015-11-10,35.250000,35.299999,34.099998,34.500000,33.650227,416966
2015-11-11,34.750000,35.150002,34.500000,34.900002,34.040375,305456
2015-11-12,35.099998,35.400002,34.500000,35.049999,34.186676,473819
2015-11-13,35.000000,35.200001,34.299999,34.650002,33.796532,619596
2015-11-16,34.099998,34.599998,34.099998,34.400002,33.552685,320322
2015-11-17,34.799999,35.200001,34.549999,34.900002,34.040375,332090
2015-11-18,34.750000,35.599998,34.750000,35.349998,34.479282,374679
2015-11-19,35.700001,36.400002,35.599998,35.950001,35.064510,479712
2015-11-20,36.400002,37.750000,36.099998,37.049999,36.137413,888296
2015-11-23,37.049999,37.349998,36.299999,37.299999,36.381260,355032
2015-11-24,37.250000,37.250000,36.349998,36.900002,35.991112,298781
2015-11-25,37.400002,37.950001,37.150002,37.650002,36.722641,553035
2015-11-26,37.900002,38.750000,37.799999,37.950001,37.015251,535263
2015-11-27,37.849998,38.349998,37.500000,38.250000,37.307858,238646
