Date,Open,High,Low,Close,Adj Close,Volume
2015-10-12,47.150002,47.250000,46.630001,46.700001,41.167263,878002
2015-10-13,46.639999,46.639999,45.740002,46.320000,40.832279,633614
2015-10-14,46.160000,46.349998,45.290001,45.419998,40.038910,711123
2015-10-15,45.669998,46.160000,45.349998,46.150002,40.682426,483829
2015-10-16,46.680000,47.439999,46.470001,47.220001,41.625656,702540
2015-10-19,47.250000,47.799999,46.570000,46.599998,41.079109,467430
2015-10-20,46.619999,46.740002,46.009998,46.349998,40.858727,489537
2015-10-21,46.709999,46.889999,45.950001,46.759998,41.220150,409144
2015-10-22,46.720001,48.139999,46.520000,48.139999,42.436657,515462
2015-10-23,48.450001,49.470001,48.430000,49.119999,43.300556,506714
2015-10-26,48.939999,49.000000,47.880001,48.080002,42.383770,478050
2015-10-27,47.910000,48.750000,47.700001,48.570000,42.815716,589614
2015-10-28,48.509998,49.049999,48.250000,49.029999,43.221222,415936
2015-10-29,49.029999,49.279999,48.689999,48.950001,43.150700,749610
2015-10-30,49.160000,49.360001,48.740002,49.119999,43.300556,672159
2015-11-02,48.660000,50.049999,48.660000,49.740002,43.847107,576883
2015-11-03,49.740002,50.000000,49.180000,49.630001,43.750137,460185
2015-11-04,49.900002,49.900002,48.340000,48.480000,42.736382,618636
2015-11-05,48.709999,48.779999,48.009998,48.169998,42.463104,506308
2015-11-06,48.209999,48.790001,48.110001,48.400002,42.665859,473589
2015-11-09,48.459999,48.709999,47.500000,47.500000,41.872486,532915
2015-11-10,46.799999,47.040001,45.570000,46.240002,40.761765,1088016
2015-11-11,46.209999,47.529999,46.209999,46.630001,41.105560,591169
2015-11-12,46.750000,46.919998,46.009998,46.669998,41.140816,657454
2015-11-13,46.529999,46.880001,45.990002,46.279999,40.797024,615383
2015-11-16,46.090000,46.290001,45.310001,45.360001,39.986023,500104
2015-11-17,45.990002,47.189999,45.750000,46.580002,41.061481,525467
2015-11-18,46.400002,46.910000,46.240002,46.910000,41.352386,417116
2015-11-19,47.360001,48.500000,47.360001,47.880001,42.207466,618766
2015-11-20,48.270000,48.279999,47.439999,47.959999,42.277985,686673
2015-11-23,47.849998,47.849998,47.320000,47.680000,42.031158,409106
2015-11-24,47.450001,47.549999,46.380001,47.009998,41.440540,509300
2015-11-25,47.200001,49.500000,47.009998,48.919998,43.124252,789129
2015-11-26,49.090000,49.290001,48.610001,48.660000,42.895054,400688
2015-11-27,48.580002,48.869999,48.230000,48.869999,43.080177,398052
2015-11-30,48.779999,49.529999,48.549999,49.240002,43.406342,605895
2015-12-01,49.439999,49.980000,49.330002,49.959999,44.041039,873967
2015-12-02,50.000000,50.150002,49.770000,50.000000,44.076298,493605
2015-12-03,49.709999,50.500000,49.450001,49.950001,44.032223,988149
2015-12-04,49.509998,49.680000,47.970001,49.020000,43.212402,815693
2015-12-07,49.470001,50.099998,49.119999,49.459999,43.600277,453912
2015-12-08,49.509998,49.509998,47.830002,48.139999,42.436657,434542
2015-12-09,48.070000,48.270000,46.709999,47.400002,41.784336,815185
2015-12-10,47.139999,47.310001,46.549999,47.099998,41.519875,640222
2015-12-11,46.700001,46.950001,44.750000,44.930000,39.606964,1117920
2015-12-14,45.220001,45.240002,43.320000,43.419998,38.275860,968737
2015-12-15,44.000000,44.410000,43.610001,44.410000,39.148575,1066971
2015-12-16,44.270000,45.029999,43.919998,44.689999,39.395393,831331
2015-12-17,45.610001,46.680000,45.349998,46.250000,40.770576,933988
2015-12-18,45.849998,46.180000,45.230000,45.880001,40.444412,1228718
2015-12-21,45.500000,45.639999,44.720001,44.810001,39.501186,834587
2015-12-22,44.919998,45.520000,44.869999,44.959999,39.633411,467537
2015-12-23,45.250000,45.950001,45.160000,45.869999,40.435596,439712
2015-12-28,45.970001,46.849998,45.900002,46.369999,40.876358,357845
2015-12-29,46.599998,47.070000,46.500000,46.770000,41.228970,539777
2015-12-30,47.799999,48.939999,47.259998,48.660000,42.895054,1015224
2016-01-04,47.950001,48.540001,47.250000,47.490002,41.863670,926465
2016-01-05,48.340000,48.410000,46.750000,47.349998,41.740253,622336
2016-01-06,47.160000,47.180000,46.070000,46.220001,40.744133,788681
2016-01-07,45.279999,45.279999,43.759998,44.930000,39.606964,1170878
2016-01-08,45.209999,45.950001,44.180000,44.180000,38.945816,930998
2016-01-11,43.959999,44.689999,43.790001,44.230000,38.989891,755567
2016-01-12,44.090000,45.169998,43.509998,44.970001,39.642227,878433
2016-01-13,45.570000,46.090000,44.540001,44.799999,39.492371,736936
2016-01-14,44.209999,44.209999,42.590000,43.830002,38.637283,1216506
2016-01-15,43.480000,43.840000,41.740002,42.020000,37.041721,1068538
2016-01-18,41.950001,42.759998,41.490002,41.930000,36.962387,622567
2016-01-19,43.750000,43.990002,42.660000,42.860001,37.782204,1138808
2016-01-20,41.700001,41.799999,40.540001,40.919998,36.072044,950185
2016-01-21,41.049999,42.060001,40.709999,41.320000,36.424652,1109139
2016-01-22,42.400002,42.779999,41.799999,42.590000,37.544193,1333175
2016-01-25,42.840000,42.840000,41.400002,42.070000,37.085796,755638
2016-01-26,41.150002,42.169998,40.570000,42.169998,37.173950,1053954
2016-01-27,42.200001,43.119999,42.070000,43.119999,38.011398,1144285
